Ligand,Conformer,E_vdw,Area,Volume,Sigma_moment(1),Sigma_moment(2),Sigma_moment(3),Sigma_moment(4),Sigma_moment(5),Sigma_moment(6),H_bond(accept),H_bond(donor)
57_cs,CONF_0032,-20.0753,524.8248,824.7375,-100.0,97.9,-43.5,37.9,-23.3,19.8,0.0,0.0042
57_cs,CONF_0037,-20.34,532.0581,828.2418,-100.0,97.9,-42.4,37.5,-22.6,19.5,0.0,0.0095
57_cs,CONF_0038,-19.9053,520.9146,825.2555,-100.0,96.0,-41.3,38.2,-23.1,22.1,0.0,0.0897
57_cs,CONF_0041,-20.2883,530.6647,827.1557,-100.0,97.4,-41.6,36.1,-20.8,17.4,0.0,0.0
57_cs,CONF_0044,-19.8438,519.2397,823.7919,-100.0,96.1,-42.3,39.8,-27.2,29.8,0.0,0.1988
57_cs,CONF_0050,-19.8531,519.4919,823.907,-100.0,96.2,-42.4,40.1,-27.6,30.8,0.0,0.2081
57_cs,CONF_0052,-19.7839,517.7258,817.3594,-100.0,98.1,-44.2,39.9,-24.8,22.1,0.0,0.0063
57_cs,CONF_0053,-19.9294,521.9612,827.8104,-100.0,97.7,-42.4,37.8,-22.5,19.6,0.0,0.0
57_cs,CONF_0054,-19.8833,520.2765,824.9653,-100.0,96.0,-41.3,37.7,-22.5,20.8,0.0,0.0552
57_cs,CONF_0059,-20.3233,531.6913,827.7099,-100.0,98.2,-42.3,37.7,-22.6,19.6,0.0,0.0133
58_cs,CONF_0001,-20.3279,531.7727,827.6507,-100.0,97.8,-42.3,37.5,-22.5,19.5,0.0,0.0088
58_cs,CONF_0003,-19.9016,520.7898,825.619,-100.0,96.1,-41.4,37.9,-22.8,21.3,0.0,0.0654
58_cs,CONF_0004,-20.0529,524.2732,823.6339,-100.0,97.9,-43.6,38.0,-23.4,19.9,0.0,0.0034
58_cs,CONF_0010,-20.2157,528.9527,824.85,-100.0,98.2,-41.8,38.7,-22.6,20.9,0.0,0.0128
58_cs,CONF_0011,-20.0286,523.6591,823.1682,-100.0,98.0,-43.6,38.0,-23.3,19.8,0.0,0.0032
58_cs,CONF_0012,-20.097,526.2316,818.9927,-100.0,100.0,-44.1,39.6,-23.9,20.9,0.0,0.0007
58_cs,CONF_0013,-20.0531,524.2807,823.5993,-100.0,98.0,-43.6,38.0,-23.3,19.8,0.0,0.0028
58_cs,CONF_0015,-19.773,517.4768,816.3806,-100.0,98.2,-44.2,39.9,-24.8,22.1,0.0,0.0062
58_cs,CONF_0017,-20.0629,524.5257,824.0306,-100.0,98.0,-43.6,38.0,-23.3,19.9,0.0,0.0027
58_cs,CONF_0022,-20.0737,524.8143,824.388,-100.0,97.8,-43.5,37.8,-23.2,19.7,0.0,0.003
58_cs,CONF_0023,-19.8637,519.7533,824.8423,-100.0,96.2,-42.4,39.9,-27.3,30.1,0.0,0.1978
58_cs,CONF_0024,-20.0189,524.0246,828.0389,-100.0,95.5,-39.8,36.0,-19.9,17.9,0.0,0.0008
58_cs,CONF_0025,-20.0666,524.6242,824.2207,-100.0,98.0,-43.6,38.0,-23.3,19.9,0.0,0.0029
58_cs,CONF_0026,-19.9398,521.7944,827.0127,-100.0,96.2,-41.4,37.9,-22.7,21.3,0.0,0.0648
58_cs,CONF_0027,-19.9149,521.5841,827.317,-100.0,97.7,-42.3,37.8,-22.4,19.6,0.0,0.0
58_cs,CONF_0030,-20.1436,526.3612,824.7551,-100.0,97.4,-42.4,36.7,-21.8,18.2,0.0,0.0
58_cs,CONF_0034,-20.2878,530.6652,826.9762,-100.0,97.2,-41.2,35.9,-20.4,17.2,0.0,0.0
58_cs,CONF_0036,-19.9272,521.4665,826.5775,-100.0,96.0,-41.2,37.7,-22.4,21.0,0.0,0.0588
58_cs,CONF_0037,-20.2154,528.2386,827.1642,-100.0,97.4,-42.4,36.7,-21.8,18.2,0.0,0.0
58_cs,CONF_0038,-20.0529,524.288,824.3314,-100.0,98.0,-43.6,38.0,-23.3,19.8,0.0,0.0034
58_cs,CONF_0046,-19.862,519.6852,824.4199,-100.0,96.1,-42.3,39.6,-26.8,29.2,0.0,0.1883
58_cs,CONF_0052,-19.8899,520.4832,825.0225,-100.0,96.0,-41.4,37.7,-22.5,20.8,0.0,0.0544
58_cs,CONF_0053,-19.7706,517.3856,817.1546,-100.0,98.2,-44.2,39.9,-24.8,22.1,0.0,0.0065
58_cs,CONF_0055,-19.8858,520.3884,825.2466,-100.0,96.0,-41.3,37.7,-22.5,20.8,0.0,0.0549
58_cs,CONF_0056,-20.0006,523.2798,822.9061,-100.0,97.9,-44.3,39.3,-24.7,21.5,0.0,0.0061
59_cs,CONF_0001,-21.6816,562.6332,911.3214,-100.0,126.0,-52.4,52.5,-31.2,28.9,0.0,0.0157
59_cs,CONF_0002,-21.9122,569.998,924.4074,-100.0,135.0,-54.8,57.9,-34.3,32.7,0.0,0.0231
59_cs,CONF_0003,-21.7068,564.6951,918.8967,-100.0,135.0,-54.9,58.5,-34.4,33.3,0.0,0.0327
59_cs,CONF_0004,-21.6305,562.7871,926.7832,-100.0,134.0,-54.4,57.6,-33.5,32.0,0.0,0.013
59_cs,CONF_0005,-21.6313,562.835,926.5453,-100.0,133.0,-54.3,57.4,-33.3,31.7,0.0,0.0106
59_cs,CONF_0006,-21.546,559.2964,907.8361,-100.0,132.0,-57.8,59.4,-38.3,36.3,0.0,0.0679
59_cs,CONF_0007,-21.7804,565.9665,924.3004,-100.0,133.0,-54.8,57.6,-34.2,32.7,0.0,0.0296
59_cs,CONF_0008,-21.747,564.3031,914.0227,-100.0,133.0,-57.0,57.9,-36.2,33.7,0.0,0.0411
59_cs,CONF_0009,-21.7491,563.942,917.3956,-100.0,127.0,-53.8,53.1,-32.2,29.3,0.0,0.0345
59_cs,CONF_0010,-21.753,565.3173,923.6378,-100.0,133.0,-54.8,57.6,-34.2,32.7,0.0,0.0281
59_cs,CONF_0011,-21.6138,560.7587,908.207,-100.0,132.0,-56.8,56.9,-35.2,32.1,0.0,0.0323
59_cs,CONF_0012,-21.9998,571.1709,917.6216,-100.0,135.0,-56.8,59.3,-37.3,36.1,0.0,0.1006
59_cs,CONF_0013,-21.7377,564.0671,913.9205,-100.0,133.0,-57.1,58.0,-36.3,33.8,0.0,0.0417
59_cs,CONF_0014,-21.7407,564.3704,919.0463,-100.0,131.0,-55.7,56.4,-34.6,31.8,0.0,0.0252
59_cs,CONF_0015,-21.7428,563.9356,910.0067,-100.0,133.0,-56.9,57.8,-36.2,33.6,0.0,0.0308
59_cs,CONF_0016,-21.6075,560.6091,908.0463,-100.0,132.0,-56.8,56.8,-35.1,32.0,0.0,0.0324
59_cs,CONF_0017,-21.5856,559.3729,908.8311,-100.0,122.0,-51.4,49.5,-29.2,25.7,0.0,0.004
59_cs,CONF_0020,-21.8578,567.9556,920.6979,-100.0,134.0,-55.4,57.4,-34.0,31.7,0.0,0.0132
59_cs,CONF_0022,-21.6019,560.4572,907.949,-100.0,132.0,-56.8,56.8,-35.1,32.0,0.0,0.0284
59_cs,CONF_0024,-21.5831,559.3184,909.0772,-100.0,123.0,-51.4,49.5,-29.2,25.7,0.0,0.0038
59_cs,CONF_0025,-21.832,566.7856,922.946,-100.0,131.0,-55.6,56.2,-34.4,31.7,0.0,0.0259
59_cs,CONF_0027,-21.6804,562.97,913.6439,-100.0,132.0,-56.0,57.2,-35.3,33.0,0.0,0.0333
59_cs,CONF_0028,-21.9951,570.3771,918.6931,-100.0,131.0,-55.5,55.9,-34.6,32.1,0.0,0.0461
59_cs,CONF_0029,-21.6779,562.5095,912.0242,-100.0,126.0,-54.1,54.0,-33.8,31.6,0.0,0.0802
59_cs,CONF_0031,-21.6058,560.5423,908.2552,-100.0,132.0,-56.9,57.0,-35.2,32.1,0.0,0.0307
59_cs,CONF_0034,-21.7417,563.9039,909.6512,-100.0,133.0,-56.9,57.7,-36.2,33.6,0.0,0.0303
59_cs,CONF_0035,-21.5866,559.4064,908.7652,-100.0,123.0,-51.5,49.6,-29.3,25.8,0.0,0.0041
59_cs,CONF_0036,-21.9984,570.4581,919.0294,-100.0,131.0,-55.5,55.9,-34.6,32.1,0.0,0.0456
59_cs,CONF_0037,-21.5492,558.9774,905.4606,-100.0,132.0,-57.5,57.6,-36.2,33.2,0.0,0.0359
59_cs,CONF_0039,-21.7342,564.1566,919.4155,-100.0,131.0,-55.8,56.7,-34.9,32.4,0.0,0.0347
59_cs,CONF_0041,-21.5517,559.0612,905.4916,-100.0,132.0,-57.4,57.5,-36.1,33.1,0.0,0.0362
59_cs,CONF_0045,-22.0126,571.47,918.1703,-100.0,135.0,-56.8,59.4,-37.3,36.2,0.0,0.1007
5_cs,CONF_0002,-24.1515,643.5532,1090.2664,-100.0,184.0,-27.2,163.0,26.9,250.0,3.6086,1.5203
5_cs,CONF_0004,-24.179,644.3796,1091.2574,-100.0,184.0,-27.7,162.0,25.0,248.0,3.5395,1.533
5_cs,CONF_0006,-24.4798,648.1314,1095.9173,-100.0,184.0,-46.0,172.0,-34.0,314.0,3.032,2.916
5_cs,CONF_0011,-23.9075,634.4428,1077.9334,-100.0,165.0,-34.2,119.0,3.03357,150.0,1.8561,0.9476
5_cs,CONF_0013,-24.271,641.5897,1086.1943,-100.0,185.0,-37.1,187.0,11.3,388.0,3.913,2.685
5_cs,CONF_0014,-24.8708,653.3948,1091.6774,-100.0,164.0,-42.8,124.0,-5.411805,177.0,2.2167,1.2008
5_cs,CONF_0024,-24.6659,649.2744,1081.3975,-100.0,163.0,-46.3,123.0,-20.6,176.0,1.8584,1.6183
5_cs,CONF_0041,-24.1028,640.344,1096.2899,-100.0,175.0,-18.1,137.0,56.8,199.0,3.4551,0.3244
5_cs,CONF_0042,-24.7531,651.2806,1081.1615,-100.0,159.0,-40.6,116.0,-3.38737,163.0,2.0378,1.1139
60_cs,CONF_0001,-21.6763,562.4909,911.2225,-100.0,126.0,-52.4,52.5,-31.2,28.9,0.0,0.0152
60_cs,CONF_0002,-21.919,570.156,924.3018,-100.0,135.0,-55.0,58.1,-34.5,32.9,0.0,0.0234
60_cs,CONF_0003,-21.8108,567.3908,920.3779,-100.0,135.0,-55.4,58.5,-34.9,33.3,0.0,0.0279
60_cs,CONF_0004,-21.6247,562.6834,926.5142,-100.0,134.0,-54.5,57.6,-33.5,31.9,0.0,0.0115
60_cs,CONF_0005,-21.6037,562.1451,925.4672,-100.0,133.0,-54.5,57.5,-33.5,31.8,0.0,0.0108
60_cs,CONF_0006,-21.6898,563.1967,914.6667,-100.0,132.0,-55.9,57.2,-35.4,33.1,0.0,0.0378
60_cs,CONF_0007,-21.6835,563.4474,921.6416,-100.0,134.0,-56.1,59.2,-36.2,34.8,0.0,0.0327
60_cs,CONF_0008,-21.7598,564.6285,914.6605,-100.0,132.0,-57.0,57.9,-36.2,33.7,0.0,0.0429
60_cs,CONF_0009,-21.5958,560.1377,911.4641,-100.0,129.0,-57.2,57.1,-36.7,34.3,0.0,0.0609
60_cs,CONF_0010,-21.772,565.7878,923.9371,-100.0,133.0,-54.6,57.6,-34.1,32.7,0.0,0.0308
60_cs,CONF_0011,-21.6115,560.7119,907.9658,-100.0,131.0,-56.7,56.6,-34.9,31.8,0.0,0.0303
60_cs,CONF_0012,-21.9738,570.4083,917.0758,-100.0,135.0,-56.8,59.4,-37.3,36.2,0.0,0.1033
60_cs,CONF_0013,-21.7405,564.1834,914.0553,-100.0,132.0,-57.0,57.9,-36.2,33.7,0.0,0.0414
60_cs,CONF_0014,-21.7333,564.1515,918.7248,-100.0,131.0,-55.8,56.5,-34.7,32.0,0.0,0.0298
60_cs,CONF_0015,-21.9751,570.5277,917.3928,-100.0,134.0,-56.8,59.4,-37.3,36.1,0.0,0.1013
60_cs,CONF_0016,-21.8206,566.1423,913.2151,-100.0,132.0,-55.6,56.2,-34.2,31.4,0.0,0.0224
60_cs,CONF_0017,-21.6041,560.5064,907.9364,-100.0,132.0,-56.8,56.8,-35.0,31.9,0.0,0.0256
60_cs,CONF_0018,-21.5783,559.1938,908.7167,-100.0,122.0,-51.4,49.4,-29.1,25.6,0.0,0.0038
60_cs,CONF_0021,-21.8516,567.8073,920.9884,-100.0,134.0,-55.3,57.3,-33.9,31.5,0.0,0.0123
60_cs,CONF_0025,-21.5819,559.3237,908.9703,-100.0,123.0,-51.5,49.6,-29.2,25.7,0.0,0.0039
60_cs,CONF_0027,-21.7474,564.6408,915.9323,-100.0,131.0,-55.4,56.6,-34.6,32.2,0.0,0.0252
60_cs,CONF_0028,-21.8562,567.9,921.4009,-100.0,134.0,-55.5,57.5,-34.1,31.8,0.0,0.0142
60_cs,CONF_0029,-21.9926,570.3215,918.7521,-100.0,131.0,-55.5,55.9,-34.7,32.1,0.0,0.0484
60_cs,CONF_0030,-21.6705,562.3289,911.7574,-100.0,126.0,-54.1,54.0,-33.8,31.7,0.0,0.0826
60_cs,CONF_0031,-21.5551,559.1612,905.6442,-100.0,132.0,-57.3,57.4,-35.9,32.8,0.0,0.0272
60_cs,CONF_0034,-21.9946,570.6408,915.022,-100.0,133.0,-55.3,56.5,-34.2,32.0,0.0,0.054
60_cs,CONF_0035,-21.8299,566.3901,913.0999,-100.0,132.0,-55.6,56.0,-34.1,31.3,0.0,0.0207
60_cs,CONF_0036,-21.5862,559.4029,908.9817,-100.0,123.0,-51.5,49.5,-29.2,25.7,0.0,0.0037
60_cs,CONF_0038,-21.5569,559.1754,905.642,-100.0,132.0,-57.5,57.5,-36.1,33.1,0.0,0.0353
60_cs,CONF_0039,-21.7138,563.8864,915.2795,-100.0,132.0,-55.4,56.6,-34.7,32.3,0.0,0.0275
60_cs,CONF_0041,-21.73,564.1115,919.3127,-100.0,131.0,-55.7,56.4,-34.6,31.9,0.0,0.0272
60_cs,CONF_0042,-21.6973,563.422,914.9843,-100.0,132.0,-55.9,57.2,-35.4,33.1,0.0,0.0348
60_cs,CONF_0044,-21.5528,559.0782,905.1889,-100.0,132.0,-57.4,57.4,-36.0,33.0,0.0,0.0344
60_cs,CONF_0048,-22.0275,571.7702,919.2191,-100.0,134.0,-56.4,58.9,-36.7,35.5,0.0,0.0984
61_cs,CONF_0001,-21.9347,570.4696,924.0546,-100.0,135.0,-54.9,57.9,-34.2,32.6,0.0,0.023
61_cs,CONF_0002,-21.8045,565.7165,915.508,-100.0,126.0,-52.4,52.4,-31.1,28.7,0.0,0.0076
61_cs,CONF_0003,-21.8186,567.5125,921.2938,-100.0,135.0,-55.2,58.3,-34.6,33.1,0.0,0.0289
61_cs,CONF_0004,-21.6343,562.8334,926.3314,-100.0,134.0,-54.3,57.7,-33.6,32.2,0.0,0.0191
61_cs,CONF_0005,-21.6271,562.6516,925.931,-100.0,134.0,-54.4,57.8,-33.7,32.2,0.0,0.0176
61_cs,CONF_0006,-21.6438,562.0321,913.281,-100.0,132.0,-56.2,57.5,-35.8,33.5,0.0,0.0378
61_cs,CONF_0007,-21.7551,565.3109,924.3093,-100.0,133.0,-54.5,57.4,-34.1,32.6,0.0,0.0297
61_cs,CONF_0008,-21.775,564.501,918.4538,-100.0,127.0,-53.7,52.9,-32.1,29.0,0.0,0.0233
61_cs,CONF_0009,-21.7628,564.6655,915.2154,-100.0,132.0,-56.9,57.9,-36.1,33.7,0.0,0.047
61_cs,CONF_0010,-21.5088,557.884,904.3777,-100.0,132.0,-57.4,57.5,-36.1,33.1,0.0,0.025
61_cs,CONF_0011,-21.7886,566.2582,924.6146,-100.0,133.0,-54.8,57.8,-34.3,32.9,0.0,0.0339
61_cs,CONF_0012,-22.0581,572.6875,920.8172,-100.0,134.0,-55.9,58.0,-35.3,33.5,0.0,0.0459
61_cs,CONF_0014,-22.0636,572.859,920.6806,-100.0,134.0,-55.8,58.0,-35.3,33.5,0.0,0.0453
61_cs,CONF_0015,-21.8573,567.0002,914.1713,-100.0,132.0,-55.6,55.8,-34.0,31.0,0.0,0.0178
61_cs,CONF_0016,-21.7642,564.7006,915.0335,-100.0,132.0,-56.9,57.9,-36.2,33.8,0.0,0.0476
61_cs,CONF_0018,-21.5686,559.4258,905.8537,-100.0,132.0,-57.5,57.5,-36.1,33.1,0.0,0.033
61_cs,CONF_0019,-21.6209,560.2607,909.6044,-100.0,122.0,-51.4,49.3,-29.1,25.5,0.0,0.0077
61_cs,CONF_0022,-21.8377,567.38,920.5745,-100.0,134.0,-55.2,57.2,-33.8,31.5,0.0,0.0165
61_cs,CONF_0024,-21.7818,566.0056,924.8903,-100.0,133.0,-54.8,57.6,-34.3,32.7,0.0,0.0303
61_cs,CONF_0025,-21.5478,559.3574,907.7205,-100.0,132.0,-57.8,59.3,-38.1,36.0,0.0,0.055
61_cs,CONF_0026,-21.6011,559.7462,909.2972,-100.0,122.0,-51.5,49.3,-29.2,25.6,0.0,0.0078
61_cs,CONF_0029,-21.8584,566.6262,914.0203,-100.0,131.0,-56.9,57.4,-36.8,34.4,0.0,0.0625
61_cs,CONF_0030,-21.6809,562.6156,911.2582,-100.0,126.0,-54.1,53.9,-33.7,31.5,0.0,0.0823
61_cs,CONF_0033,-21.5766,559.6378,906.0966,-100.0,132.0,-57.4,57.4,-36.0,33.0,0.0,0.0323
61_cs,CONF_0034,-21.8569,566.9773,914.0292,-100.0,132.0,-55.6,55.9,-34.0,31.0,0.0,0.0176
61_cs,CONF_0035,-21.854,566.52,913.9337,-100.0,131.0,-57.0,57.4,-36.7,34.3,0.0,0.0585
61_cs,CONF_0036,-21.6242,560.339,910.0211,-100.0,122.0,-51.3,49.2,-29.1,25.5,0.0,0.0077
61_cs,CONF_0038,-21.561,559.2391,905.7391,-100.0,131.0,-57.4,57.3,-35.9,32.8,0.0,0.0291
61_cs,CONF_0040,-21.8414,566.963,923.3532,-100.0,131.0,-55.7,56.2,-34.6,31.8,0.0,0.0352
61_cs,CONF_0041,-21.5699,559.4618,905.86,-100.0,131.0,-57.3,57.3,-35.9,32.8,0.0,0.0293
61_cs,CONF_0045,-22.0689,572.9687,920.9128,-100.0,134.0,-55.9,58.1,-35.4,33.5,0.0,0.0445
61_cs,CONF_0050,-21.6684,562.3003,911.0337,-100.0,126.0,-54.1,53.9,-33.8,31.7,0.0,0.0857
62_cs,CONF_0001,-21.9309,570.3999,924.2643,-100.0,135.0,-54.8,57.9,-34.3,32.7,0.0,0.0262
62_cs,CONF_0002,-21.7988,565.5909,915.469,-100.0,126.0,-52.4,52.2,-30.9,28.4,0.0,0.0075
62_cs,CONF_0003,-21.9119,569.9357,924.3035,-100.0,135.0,-54.8,58.1,-34.4,32.9,0.0,0.0298
62_cs,CONF_0004,-21.644,563.0602,926.4474,-100.0,134.0,-54.4,57.8,-33.7,32.3,0.0,0.0216
62_cs,CONF_0005,-21.641,562.9897,926.3106,-100.0,133.0,-54.4,57.5,-33.5,32.0,0.0,0.0181
62_cs,CONF_0006,-21.6653,562.5221,913.5163,-100.0,132.0,-56.0,57.2,-35.4,33.0,0.0,0.029
62_cs,CONF_0007,-21.8823,568.8119,929.9658,-100.0,132.0,-54.2,57.1,-33.8,32.3,0.0,0.029
62_cs,CONF_0009,-21.7683,564.8158,915.3498,-100.0,132.0,-56.9,57.9,-36.1,33.7,0.0,0.0466
62_cs,CONF_0010,-21.5464,558.881,905.6014,-100.0,132.0,-57.4,57.3,-36.0,32.9,0.0,0.0308
62_cs,CONF_0011,-21.7101,564.189,922.7718,-100.0,133.0,-55.8,58.9,-35.8,34.5,0.0,0.0356
62_cs,CONF_0014,-21.8655,567.2357,914.6393,-100.0,132.0,-55.5,55.7,-33.8,30.9,0.0,0.0165
62_cs,CONF_0015,-21.7762,565.0247,915.1254,-100.0,132.0,-56.9,57.9,-36.2,33.8,0.0,0.0473
62_cs,CONF_0016,-21.8156,566.3935,922.4415,-100.0,131.0,-55.6,56.2,-34.3,31.5,0.0,0.0297
62_cs,CONF_0018,-21.5497,558.9635,905.9067,-100.0,132.0,-57.4,57.4,-36.0,32.9,0.0,0.0314
62_cs,CONF_0019,-21.4988,557.643,904.2185,-100.0,131.0,-57.4,57.4,-36.1,33.1,0.0,0.0309
62_cs,CONF_0020,-21.6095,559.9709,909.358,-100.0,122.0,-51.4,49.3,-29.2,25.6,0.0,0.0072
62_cs,CONF_0021,-21.7882,566.2371,925.1321,-100.0,133.0,-54.6,57.5,-34.0,32.6,0.0,0.031
62_cs,CONF_0024,-21.8829,568.4963,921.6471,-100.0,134.0,-55.3,57.3,-34.0,31.7,0.0,0.0189
62_cs,CONF_0026,-21.7433,564.6672,915.3924,-100.0,131.0,-53.8,54.7,-32.1,29.5,0.0,0.0108
62_cs,CONF_0027,-21.7018,563.9097,922.8429,-100.0,133.0,-55.9,59.0,-36.0,34.6,0.0,0.0331
62_cs,CONF_0028,-21.6334,561.5705,911.4365,-100.0,132.0,-57.0,58.4,-37.0,34.8,0.0,0.0379
62_cs,CONF_0029,-21.5968,559.663,909.6147,-100.0,122.0,-51.3,49.2,-29.1,25.6,0.0,0.0076
62_cs,CONF_0033,-21.7596,564.7074,920.4797,-100.0,131.0,-56.0,56.6,-35.0,32.2,0.0,0.0362
62_cs,CONF_0035,-21.8273,565.8489,913.1015,-100.0,131.0,-57.1,57.5,-36.8,34.4,0.0,0.0622
62_cs,CONF_0036,-21.6053,560.809,910.6064,-100.0,132.0,-57.2,58.7,-37.4,35.3,0.0,0.0466
62_cs,CONF_0037,-21.6897,562.8324,911.6444,-100.0,126.0,-54.1,53.9,-33.7,31.5,0.0,0.0827
62_cs,CONF_0040,-21.5099,557.9308,904.3061,-100.0,131.0,-57.3,57.2,-35.9,32.8,0.0,0.0281
62_cs,CONF_0041,-21.6031,560.7942,910.9222,-100.0,132.0,-57.2,58.7,-37.4,35.4,0.0,0.0506
62_cs,CONF_0042,-21.5447,558.8152,905.3064,-100.0,131.0,-56.9,56.6,-35.1,31.8,0.0,0.0111
62_cs,CONF_0043,-21.8546,566.9199,914.1972,-100.0,132.0,-55.5,55.8,-33.9,30.9,0.0,0.0167
62_cs,CONF_0044,-21.8504,566.4204,914.066,-100.0,131.0,-56.9,57.3,-36.7,34.3,0.0,0.0617
62_cs,CONF_0045,-21.6054,559.8785,909.2123,-100.0,122.0,-51.4,49.3,-29.1,25.5,0.0,0.0076
62_cs,CONF_0047,-21.5383,558.6771,905.4396,-100.0,132.0,-57.4,57.3,-35.9,32.8,0.0,0.0289
62_cs,CONF_0049,-21.7516,564.6107,920.2335,-100.0,131.0,-55.8,56.3,-34.6,31.7,0.0,0.0295
62_cs,CONF_0050,-21.5025,557.7391,904.354,-100.0,131.0,-57.3,57.3,-36.0,32.9,0.0,0.0241
62_cs,CONF_0055,-21.5096,557.9048,904.3726,-100.0,131.0,-57.4,57.3,-36.1,33.0,0.0,0.032
63_cs,CONF_0001,-21.9905,580.2923,938.3651,-100.0,129.0,-56.8,64.9,-39.6,48.6,0.0052,0.3117
64_cs,CONF_0001,-21.9982,580.4915,938.2671,-100.0,129.0,-56.9,65.0,-39.8,48.8,0.0051,0.3198
67_cs,CONF_0001,-22.448,583.1275,946.8826,-100.0,134.0,-56.0,57.0,-34.3,32.0,0.0,0.0338
67_cs,CONF_0003,-22.5348,585.0166,943.1475,-100.0,135.0,-57.4,59.1,-37.0,35.6,0.0,0.1124
67_cs,CONF_0006,-22.5937,586.571,949.9296,-100.0,138.0,-59.0,61.8,-39.2,37.9,0.0,0.0623
67_cs,CONF_0007,-22.4524,583.3419,947.9429,-100.0,143.0,-62.5,74.7,-58.3,81.7,0.0,0.6075
67_cs,CONF_0009,-22.5412,585.1937,943.3427,-100.0,135.0,-57.3,58.9,-36.8,35.4,0.0,0.1064
67_cs,CONF_0010,-22.6136,587.5335,951.34,-100.0,142.0,-59.4,67.2,-41.9,45.8,0.0,0.2643
67_cs,CONF_0013,-22.3984,582.4496,939.4887,-100.0,140.0,-52.7,60.0,-30.6,32.7,0.0,0.0037
67_cs,CONF_0015,-22.5302,585.4562,948.99,-100.0,142.0,-59.0,67.1,-41.5,45.3,0.0,0.2531
67_cs,CONF_0022,-22.5453,585.2713,943.0103,-100.0,135.0,-57.5,59.2,-37.0,35.6,0.0,0.1091
67_cs,CONF_0031,-22.5385,585.1198,943.2131,-100.0,135.0,-57.4,59.1,-36.9,35.5,0.0,0.1088
67_cs,CONF_0034,-22.5989,586.7817,945.38,-100.0,135.0,-57.1,58.9,-36.9,35.6,0.0,0.1188
67_cs,CONF_0035,-22.6049,587.2987,950.8362,-100.0,142.0,-59.2,67.1,-41.5,45.2,0.0,0.2409
67_cs,CONF_0037,-22.5683,586.7788,945.8026,-100.0,140.0,-53.9,59.7,-31.8,32.4,0.0,0.0038
67_cs,CONF_0040,-22.5406,585.1681,942.9738,-100.0,135.0,-57.4,59.1,-37.0,35.6,0.0,0.1093
67_cs,CONF_0044,-22.445,583.0525,947.0184,-100.0,134.0,-55.9,56.9,-34.2,32.0,0.0,0.0337
67_cs,CONF_0045,-22.5377,585.0565,942.7482,-100.0,135.0,-57.5,59.2,-37.1,35.6,0.0,0.1055
67_cs,CONF_0055,-22.5981,586.7519,945.178,-100.0,135.0,-57.1,59.1,-36.9,35.7,0.0,0.1168
67_cs,CONF_0058,-22.5351,585.0087,942.8862,-100.0,135.0,-57.4,59.1,-37.0,35.6,0.0,0.1092
67_cs,CONF_0061,-22.5367,585.0828,943.1801,-100.0,135.0,-57.5,59.2,-37.1,35.7,0.0,0.1086
67_cs,CONF_0065,-22.6006,586.8135,945.6301,-100.0,135.0,-57.3,59.1,-37.1,35.9,0.0,0.119
67_cs,CONF_0072,-22.597,586.7217,945.042,-100.0,135.0,-57.3,59.2,-37.1,35.9,0.0,0.1185
67_cs,CONF_0076,-22.6007,586.7945,945.4457,-100.0,135.0,-57.3,59.2,-37.1,35.9,0.0,0.1201
67_cs,CONF_0089,-22.5553,585.5389,943.8511,-100.0,135.0,-57.4,59.1,-37.0,35.7,0.0,0.1142
68_cs,CONF_0001,-22.4472,583.1202,946.7371,-100.0,134.0,-56.0,56.9,-34.3,32.0,0.0,0.0348
68_cs,CONF_0003,-22.5929,586.6055,945.1563,-100.0,135.0,-57.3,59.2,-37.2,36.0,0.0,0.1215
68_cs,CONF_0006,-22.5863,586.3793,949.7024,-100.0,138.0,-59.2,61.9,-39.5,38.1,0.0,0.0639
68_cs,CONF_0007,-22.6238,587.7859,951.8244,-100.0,142.0,-59.4,67.4,-42.1,46.3,0.0,0.2755
68_cs,CONF_0008,-22.503,584.2609,951.4921,-100.0,141.0,-60.9,67.4,-43.6,46.2,0.0,0.223
68_cs,CONF_0009,-22.6009,586.8137,945.0777,-100.0,135.0,-57.3,59.2,-37.2,35.9,0.0,0.1185
68_cs,CONF_0010,-22.5524,586.0092,949.86,-100.0,142.0,-59.0,67.3,-41.6,45.8,0.0,0.2634
68_cs,CONF_0013,-22.5775,586.5621,950.3782,-100.0,143.0,-62.0,73.4,-55.9,75.4,0.0,0.5837
68_cs,CONF_0015,-22.4044,582.5828,940.438,-100.0,140.0,-53.0,60.2,-30.9,32.9,0.0,0.0034
68_cs,CONF_0022,-22.579,586.5945,950.4914,-100.0,143.0,-62.0,73.4,-56.2,76.4,0.0,0.5878
68_cs,CONF_0024,-22.4069,582.7044,940.3393,-100.0,140.0,-52.8,60.0,-30.7,32.7,0.0,0.0045
68_cs,CONF_0025,-22.604,586.9215,945.0764,-100.0,135.0,-57.2,59.2,-37.2,36.1,0.0,0.1273
68_cs,CONF_0033,-22.5975,586.7588,945.22,-100.0,135.0,-57.1,59.2,-37.1,36.0,0.0,0.1235
68_cs,CONF_0035,-22.6086,587.0084,945.7732,-100.0,135.0,-57.2,59.1,-37.1,35.9,0.0,0.1214
68_cs,CONF_0036,-22.5368,585.6155,949.2004,-100.0,142.0,-58.9,67.2,-41.4,45.5,0.0,0.2519
