Ligand,Conformer,5-7,5-6,6-7,1-5,2-5,3-5,6-5-7
157_cs,CONF_0018,232.77,232.32,318.54,226.35,220.99,223.98,86.45
158_cs,CONF_0001,231.95,232.08,315.59,224.05,218.66,223.96,85.7
158_cs,CONF_0002,231.93,232.08,315.56,224.06,218.64,224.02,85.7
158_cs,CONF_0003,231.84,230.63,313.01,224.56,219.42,222.19,85.19
158_cs,CONF_0004,231.63,231.93,316.44,224.93,219.02,223.76,86.1
158_cs,CONF_0005,232.7,232.3,318.51,226.06,220.92,223.92,86.47
158_cs,CONF_0006,231.85,233.81,318.89,224.58,220.13,225.6,86.44
158_cs,CONF_0007,231.65,231.85,317.0,224.86,219.0,223.49,86.3
158_cs,CONF_0008,231.18,231.04,318.21,225.01,220.29,223.35,87.01
158_cs,CONF_0014,232.07,231.61,318.78,224.49,220.11,224.41,86.86
158_cs,CONF_0015,232.83,232.3,318.54,226.36,220.96,223.89,86.45
159_cs,CONF_0001,231.26,231.94,317.27,222.54,220.06,227.76,86.46
159_cs,CONF_0002,232.03,231.77,320.91,222.2,219.4,226.36,87.56
159_cs,CONF_0004,232.15,232.9,321.09,223.76,219.84,227.97,87.33
159_cs,CONF_0007,231.83,232.85,321.6,221.62,220.3,228.82,87.59
159_cs,CONF_0008,232.24,231.74,320.07,222.56,219.25,226.4,87.24
159_cs,CONF_0012,232.48,231.57,320.54,223.74,219.69,227.06,87.38
159_cs,CONF_0014,231.23,231.91,317.23,222.63,220.07,227.72,86.46
159_cs,CONF_0016,231.85,232.84,321.13,222.0,219.93,228.19,87.43
159_cs,CONF_0018,232.16,231.62,320.02,222.59,219.37,226.49,87.26
159_cs,CONF_0019,231.86,232.03,318.91,223.58,220.87,229.23,86.86
159_cs,CONF_0023,231.82,232.0,318.86,223.6,220.89,229.25,86.86
159_cs,CONF_0024,232.25,231.76,320.09,222.55,219.22,226.37,87.23
159_cs,CONF_0027,231.87,232.05,318.91,223.57,220.85,229.21,86.85
159_cs,CONF_0028,232.75,232.91,320.32,224.31,220.73,229.15,86.93
159_cs,CONF_0029,231.88,232.44,320.19,223.29,220.22,227.98,87.2
159_cs,CONF_0033,232.15,232.9,321.09,223.77,219.83,227.97,87.33
159_cs,CONF_0036,232.73,232.89,320.34,224.28,220.74,229.17,86.94
159_cs,CONF_0039,231.93,231.48,319.53,223.56,219.98,228.28,87.18
159_cs,CONF_0040,231.72,232.13,320.88,221.9,220.39,229.01,87.54
159_cs,CONF_0041,232.47,231.51,320.86,223.83,219.64,227.35,87.5
159_cs,CONF_0043,232.31,232.08,320.43,223.38,220.7,229.29,87.26
159_cs,CONF_0045,231.85,232.38,320.16,223.33,220.27,228.04,87.21
159_cs,CONF_0056,231.48,232.84,321.9,222.69,220.4,228.8,87.78
159_cs,CONF_0059,232.33,232.11,320.41,223.38,220.67,229.27,87.24
159_cs,CONF_0060,231.64,232.85,319.93,222.12,220.14,228.34,87.07
159_cs,CONF_0071,233.15,231.35,319.24,224.01,219.25,226.57,86.83
159_cs,CONF_0077,231.97,233.09,320.68,221.52,220.3,228.96,87.19
159_cs,CONF_0079,232.58,233.0,323.64,221.41,219.74,227.84,88.07
159_cs,CONF_0081,231.87,232.84,321.15,222.0,219.93,228.2,87.43
159_cs,CONF_0082,232.7,231.95,321.64,223.93,220.0,228.67,87.61
159_cs,CONF_0117,232.81,231.16,320.12,222.77,219.66,227.4,87.25
159_cs,CONF_0138,232.26,233.07,321.54,223.49,219.98,228.52,87.42
159_cs,CONF_0143,233.14,231.35,319.24,224.0,219.23,226.54,86.83
159_cs,CONF_0182,231.96,231.48,319.61,223.48,219.98,228.27,87.21
159_cs,CONF_0220,232.69,232.88,320.26,224.19,220.76,229.3,86.93
159_cs,CONF_0237,232.73,231.99,321.75,223.94,220.04,228.72,87.63
159_cs,CONF_0279,231.54,232.94,321.91,222.68,220.32,228.77,87.74
159_cs,CONF_0287,232.47,231.59,320.54,223.74,219.66,227.02,87.37
159_cs,CONF_0288,231.6,232.07,313.87,222.96,219.95,228.39,85.21
159_cs,CONF_0294,231.9,232.5,320.21,223.28,220.19,228.0,87.18
15_cs,CONF_0001,243.21,236.33,461.34,390.59,303.64,211.66,148.32
15_cs,CONF_0002,251.31,246.15,414.37,248.99,222.84,218.83,112.81
15_cs,CONF_0004,245.49,251.84,413.92,216.44,223.83,258.84,112.66
15_cs,CONF_0005,251.34,246.05,414.36,249.23,222.95,218.86,112.82
15_cs,CONF_0006,251.41,246.0,414.16,249.15,222.9,218.82,112.74
15_cs,CONF_0008,251.39,246.04,414.14,249.12,222.89,218.84,112.72
15_cs,CONF_0009,245.79,251.73,414.17,218.68,223.21,249.77,112.7
15_cs,CONF_0010,251.3,246.11,414.42,249.1,222.96,218.87,112.84
15_cs,CONF_0011,251.48,245.73,413.86,249.71,223.21,218.79,112.68
15_cs,CONF_0014,237.75,241.96,464.62,388.27,299.38,211.54,151.18
15_cs,CONF_0015,251.76,245.54,413.81,258.83,223.83,216.49,112.63
15_cs,CONF_0017,245.4,251.84,413.83,216.33,223.95,259.07,112.66
15_cs,CONF_0018,243.02,260.35,438.22,214.21,218.71,235.28,121.01
15_cs,CONF_0019,243.09,259.89,438.56,214.04,218.97,236.09,121.33
15_cs,CONF_0020,241.92,236.53,466.99,398.86,304.02,211.14,154.87
15_cs,CONF_0022,236.4,243.06,461.39,211.66,303.83,390.7,148.43
15_cs,CONF_0023,243.22,260.03,438.48,214.01,218.77,235.72,121.19
15_cs,CONF_0024,243.91,236.68,465.4,394.4,298.99,213.35,151.1
15_cs,CONF_0025,257.46,244.46,437.68,238.55,219.93,216.98,121.36
15_cs,CONF_0026,251.74,245.51,413.8,258.84,223.83,216.51,112.64
15_cs,CONF_0027,244.39,257.05,437.8,216.82,220.16,239.18,121.62
15_cs,CONF_0028,246.08,251.39,414.43,218.84,222.92,249.15,112.83
15_cs,CONF_0029,241.96,236.47,467.0,399.34,304.0,211.11,154.9
15_cs,CONF_0030,246.03,251.43,414.35,218.86,222.96,249.19,112.8
15_cs,CONF_0031,245.97,251.44,414.27,218.84,222.98,249.26,112.78
160_cs,CONF_0001,231.27,231.96,317.35,222.53,220.08,227.73,86.48
160_cs,CONF_0002,232.07,231.75,320.89,222.2,219.35,226.3,87.55
160_cs,CONF_0004,232.15,232.88,321.05,223.77,219.83,227.94,87.32
160_cs,CONF_0005,231.59,231.19,316.64,223.43,220.04,228.58,86.35
160_cs,CONF_0007,231.84,232.92,321.58,221.67,220.26,228.83,87.57
160_cs,CONF_0008,232.28,231.8,320.06,222.6,219.19,226.36,87.21
160_cs,CONF_0012,232.49,231.62,320.64,223.73,219.64,227.01,87.4
160_cs,CONF_0014,231.28,231.93,317.36,222.63,220.11,227.66,86.49
160_cs,CONF_0016,231.92,232.85,321.15,222.05,219.95,228.2,87.42
160_cs,CONF_0017,231.57,231.18,316.66,223.49,220.07,228.57,86.36
160_cs,CONF_0018,232.26,231.79,320.07,222.6,219.2,226.34,87.22
160_cs,CONF_0019,231.79,231.99,318.74,223.7,220.94,229.3,86.83
160_cs,CONF_0023,231.83,232.06,318.8,223.62,220.85,229.2,86.82
160_cs,CONF_0024,232.23,231.78,320.05,222.61,219.21,226.36,87.22
160_cs,CONF_0027,232.42,232.2,319.97,223.55,220.49,229.29,87.05
160_cs,CONF_0028,231.91,232.48,320.2,223.35,220.23,227.92,87.18
160_cs,CONF_0032,232.14,232.88,321.06,223.81,219.85,227.92,87.33
160_cs,CONF_0035,232.73,232.84,320.33,224.29,220.75,229.08,86.95
160_cs,CONF_0038,231.85,231.47,319.54,223.61,219.94,228.24,87.21
160_cs,CONF_0039,231.74,232.15,320.95,221.88,220.36,228.94,87.56
160_cs,CONF_0040,232.52,231.55,320.9,223.97,219.67,227.36,87.5
160_cs,CONF_0042,232.32,232.11,320.46,223.4,220.64,229.24,87.26
160_cs,CONF_0044,231.88,232.41,320.17,223.37,220.26,227.93,87.19
160_cs,CONF_0054,231.59,232.06,313.84,222.96,219.97,228.46,85.2
160_cs,CONF_0055,231.5,232.91,321.89,222.71,220.34,228.68,87.75
160_cs,CONF_0058,232.33,232.11,320.46,223.4,220.63,229.2,87.26
160_cs,CONF_0069,233.12,231.35,319.27,223.94,219.26,226.66,86.84
160_cs,CONF_0075,231.96,233.09,320.68,221.54,220.3,229.0,87.19
160_cs,CONF_0077,232.54,232.97,323.69,221.42,219.75,227.82,88.11
160_cs,CONF_0079,231.93,232.86,321.16,222.05,219.93,228.2,87.41
160_cs,CONF_0080,232.69,232.09,321.93,223.83,220.2,228.99,87.68
160_cs,CONF_0115,232.76,231.17,320.14,222.7,219.62,227.37,87.27
160_cs,CONF_0136,232.21,233.13,321.51,223.37,219.96,228.72,87.41
160_cs,CONF_0141,233.13,231.34,319.26,224.02,219.26,226.57,86.84
160_cs,CONF_0180,231.87,231.48,319.57,223.59,219.94,228.23,87.21
160_cs,CONF_0218,232.44,232.22,319.99,223.55,220.48,229.27,87.05
160_cs,CONF_0235,232.73,232.05,321.79,223.95,220.06,228.79,87.63
160_cs,CONF_0268,231.54,232.02,313.84,223.01,220.0,228.49,85.22
160_cs,CONF_0284,231.58,232.07,313.86,222.93,219.97,228.48,85.21
160_cs,CONF_0290,231.89,232.45,320.17,223.34,220.23,228.01,87.18
161_cs,CONF_0001,231.32,231.07,317.16,225.83,219.6,223.09,86.61
161_cs,CONF_0009,231.05,231.55,318.48,226.41,219.62,221.92,87.02
161_cs,CONF_0010,231.28,231.36,318.27,226.69,219.65,222.14,86.93
161_cs,CONF_0011,231.35,231.65,318.71,226.43,219.42,221.7,87.0
161_cs,CONF_0013,231.69,231.65,319.98,226.66,219.61,222.0,87.35
161_cs,CONF_0017,231.68,231.62,319.98,226.66,219.64,222.03,87.37
161_cs,CONF_0018,231.69,231.86,320.22,226.34,219.44,221.76,87.38
161_cs,CONF_0024,231.63,231.57,319.95,226.77,219.68,222.01,87.38
161_cs,CONF_0034,231.89,230.97,317.38,228.01,220.18,222.26,86.58
161_cs,CONF_0036,231.33,231.08,317.15,225.82,219.57,223.05,86.6
161_cs,CONF_0037,231.32,231.4,318.31,226.62,219.63,222.16,86.93
161_cs,CONF_0048,231.56,231.77,320.07,227.17,219.79,221.55,87.39
161_cs,CONF_0049,231.64,231.84,320.13,227.24,219.78,221.55,87.37
161_cs,CONF_0053,231.69,230.99,318.32,229.32,220.52,221.54,86.94
161_cs,CONF_0056,230.92,232.08,317.87,226.59,219.91,224.22,86.71
161_cs,CONF_0061,231.87,231.08,314.44,227.39,219.81,222.81,85.56
161_cs,CONF_0063,230.91,232.09,317.87,226.64,219.92,224.16,86.72
161_cs,CONF_0064,232.05,231.05,318.31,229.29,220.24,221.41,86.84
161_cs,CONF_0068,231.85,231.86,320.09,227.14,219.49,221.22,87.3
161_cs,CONF_0072,231.15,231.99,316.92,226.04,219.41,224.07,86.36
161_cs,CONF_0084,231.82,231.71,319.92,228.64,220.05,222.86,87.29
161_cs,CONF_0088,231.66,231.6,319.97,226.68,219.66,222.02,87.37
161_cs,CONF_0089,231.56,231.8,319.96,226.4,219.48,222.0,87.34
161_cs,CONF_0100,231.59,231.83,319.96,226.38,219.44,222.04,87.33
161_cs,CONF_0104,232.49,231.4,320.4,229.15,220.36,221.48,87.37
161_cs,CONF_0114,230.94,231.39,316.85,226.64,219.61,222.94,86.52
161_cs,CONF_0118,232.54,231.48,319.94,228.26,220.08,222.24,87.18
161_cs,CONF_0120,231.2,232.44,318.32,226.63,219.36,223.74,86.72
161_cs,CONF_0122,232.0,231.01,318.28,229.37,220.29,221.42,86.85
161_cs,CONF_0123,232.88,231.03,318.31,229.52,220.4,222.19,86.65
161_cs,CONF_0124,231.79,231.07,318.36,229.24,220.4,221.49,86.91
161_cs,CONF_0125,231.3,232.16,319.49,227.03,219.76,223.69,87.16
161_cs,CONF_0129,232.75,231.16,319.82,229.51,220.43,221.7,87.16
161_cs,CONF_0132,231.96,231.28,317.64,228.37,220.26,221.73,86.58
161_cs,CONF_0156,232.44,232.29,322.29,227.38,219.66,221.31,87.82
161_cs,CONF_0157,232.83,231.21,319.84,229.52,220.43,221.72,87.14
161_cs,CONF_0169,232.56,231.48,319.97,228.08,220.05,222.37,87.18
161_cs,CONF_0221,232.84,231.01,318.29,229.37,220.36,222.31,86.66
161_cs,CONF_0248,232.74,231.12,319.81,229.57,220.46,221.8,87.17
161_cs,CONF_0276,231.81,231.08,318.39,229.18,220.38,221.51,86.92
162_cs,CONF_0001,231.3,231.09,317.19,225.81,219.56,223.03,86.62
162_cs,CONF_0009,231.04,231.55,318.46,226.45,219.62,221.87,87.01
162_cs,CONF_0010,231.28,231.38,318.25,226.69,219.64,222.07,86.92
162_cs,CONF_0011,231.34,231.65,318.69,226.46,219.4,221.66,87.0
162_cs,CONF_0013,231.69,231.6,319.99,226.75,219.64,221.92,87.37
162_cs,CONF_0017,231.68,231.6,320.0,226.73,219.63,221.96,87.38
162_cs,CONF_0018,231.68,231.88,320.24,226.38,219.42,221.72,87.39
162_cs,CONF_0024,231.68,231.6,320.0,226.75,219.64,221.94,87.37
162_cs,CONF_0034,231.85,230.94,317.39,228.04,220.21,222.24,86.6
162_cs,CONF_0036,231.32,231.11,317.2,225.78,219.55,223.07,86.62
162_cs,CONF_0037,231.31,231.4,318.27,226.62,219.63,222.12,86.92
162_cs,CONF_0048,231.53,231.79,320.05,227.24,219.81,221.54,87.38
162_cs,CONF_0049,231.58,231.84,320.1,227.26,219.78,221.52,87.38
162_cs,CONF_0053,231.73,231.02,318.35,229.25,220.45,221.47,86.94
162_cs,CONF_0056,230.91,232.12,317.9,226.62,219.91,224.19,86.72
162_cs,CONF_0061,231.85,231.04,314.36,227.43,219.81,222.83,85.55
162_cs,CONF_0063,230.94,232.17,317.93,226.59,219.89,224.18,86.71
162_cs,CONF_0064,232.04,231.05,318.32,229.31,220.24,221.37,86.85
162_cs,CONF_0068,231.84,231.88,320.11,227.2,219.46,221.18,87.31
162_cs,CONF_0072,231.16,232.03,316.93,226.01,219.35,224.01,86.35
162_cs,CONF_0084,231.12,231.95,319.05,227.49,219.66,223.14,87.1
162_cs,CONF_0088,231.71,231.66,320.03,226.67,219.61,222.0,87.36
162_cs,CONF_0089,231.59,231.86,319.98,226.42,219.45,222.05,87.33
162_cs,CONF_0104,232.45,231.36,320.4,229.19,220.39,221.44,87.39
162_cs,CONF_0115,230.97,231.41,316.79,226.63,219.56,223.02,86.49
162_cs,CONF_0119,232.52,231.5,319.96,228.32,220.1,222.14,87.19
162_cs,CONF_0121,231.23,232.56,318.36,226.69,219.31,223.58,86.7
162_cs,CONF_0123,232.03,231.04,318.31,229.32,220.24,221.35,86.85
162_cs,CONF_0124,232.89,231.04,318.32,229.61,220.38,222.07,86.65
162_cs,CONF_0125,231.76,231.05,318.36,229.26,220.44,221.48,86.93
162_cs,CONF_0126,231.29,232.22,319.51,227.05,219.73,223.66,87.15
162_cs,CONF_0130,232.73,231.15,319.86,229.55,220.44,221.68,87.18
162_cs,CONF_0133,231.93,231.3,317.68,228.25,220.23,221.7,86.59
162_cs,CONF_0157,232.35,232.17,322.21,227.54,219.69,221.15,87.84
162_cs,CONF_0158,232.78,231.17,319.79,229.65,220.47,221.64,87.15
162_cs,CONF_0170,232.52,231.48,319.96,228.17,220.03,222.21,87.19
162_cs,CONF_0221,232.92,231.06,318.32,229.51,220.37,222.15,86.64
162_cs,CONF_0247,232.78,231.14,319.88,229.53,220.44,221.82,87.18
162_cs,CONF_0250,231.98,230.97,318.28,229.38,220.34,221.38,86.87
162_cs,CONF_0276,231.69,230.99,318.31,229.31,220.53,221.53,86.94
163_cs,CONF_0004,231.71,230.65,316.79,221.84,218.42,222.95,86.5
163_cs,CONF_0007,230.79,231.72,316.66,223.25,218.36,221.76,86.42
163_cs,CONF_0008,232.15,230.63,316.56,224.01,218.79,222.31,86.32
163_cs,CONF_0010,230.68,231.67,316.86,222.93,218.36,221.7,86.52
163_cs,CONF_0011,230.79,231.98,316.13,222.94,218.27,222.89,86.18
163_cs,CONF_0012,231.26,231.41,316.28,222.61,219.7,222.61,86.25
163_cs,CONF_0013,232.2,231.72,305.51,223.66,218.06,224.52,82.38
163_cs,CONF_0014,231.58,231.52,314.45,222.41,218.37,221.91,85.53
163_cs,CONF_0020,232.58,233.65,312.78,221.8,217.46,226.17,84.27
163_cs,CONF_0023,231.85,230.87,308.78,222.94,217.8,222.48,83.72
163_cs,CONF_0024,231.21,231.45,316.14,222.7,219.71,222.43,86.2
163_cs,CONF_0026,233.73,232.6,312.81,226.12,217.46,221.82,84.26
163_cs,CONF_0027,231.87,230.39,316.36,223.76,218.98,222.59,86.37
163_cs,CONF_0028,231.94,231.39,306.98,223.8,218.21,222.54,82.99
163_cs,CONF_0029,233.66,232.65,312.71,226.06,217.42,221.8,84.22
163_cs,CONF_0030,231.22,231.58,316.72,223.63,218.35,221.71,86.37
163_cs,CONF_0031,232.07,230.61,316.85,223.8,218.75,222.17,86.44
163_cs,CONF_0032,231.82,230.86,308.35,222.97,217.8,222.45,83.59
163_cs,CONF_0033,231.75,230.99,315.65,221.51,217.78,223.36,86.02
163_cs,CONF_0034,232.88,232.28,313.49,224.7,217.29,221.84,84.74
163_cs,CONF_0035,230.85,232.0,312.44,223.22,218.19,222.75,84.91
163_cs,CONF_0036,231.8,230.8,308.45,223.03,217.87,222.43,83.64
163_cs,CONF_0037,231.96,231.43,306.95,223.73,218.16,222.58,82.97
163_cs,CONF_0038,233.66,232.66,312.69,226.06,217.43,221.89,84.22
163_cs,CONF_0039,231.87,231.47,314.16,223.71,217.6,222.61,85.38
163_cs,CONF_0040,232.64,233.63,312.68,221.81,217.4,226.08,84.23
163_cs,CONF_0041,231.85,231.34,314.57,222.79,217.53,222.57,85.55
163_cs,CONF_0043,231.23,231.69,314.79,222.84,218.99,223.38,85.69
163_cs,CONF_0044,232.55,231.75,313.07,223.17,218.66,222.99,84.8
163_cs,CONF_0045,231.82,231.51,306.31,223.12,217.93,223.58,82.77
163_cs,CONF_0046,231.97,231.82,316.61,223.56,218.01,223.18,86.1
163_cs,CONF_0048,230.98,231.78,315.69,223.36,217.8,221.52,86.03
164_cs,CONF_0009,232.08,230.53,316.66,223.69,218.71,222.29,86.39
164_cs,CONF_0010,230.65,231.69,316.89,222.95,218.41,221.74,86.53
164_cs,CONF_0012,231.69,231.92,317.16,222.97,217.89,223.05,86.33
164_cs,CONF_0013,232.17,231.03,313.92,222.51,218.5,222.21,85.33
164_cs,CONF_0020,232.62,233.63,312.69,221.8,217.37,226.05,84.23
164_cs,CONF_0022,231.87,230.85,308.99,222.97,217.84,222.51,83.79
164_cs,CONF_0023,231.21,231.47,316.08,222.78,219.72,222.45,86.18
164_cs,CONF_0025,233.72,232.65,312.77,226.09,217.42,221.9,84.23
164_cs,CONF_0026,230.86,230.6,316.29,223.01,218.97,222.44,86.53
164_cs,CONF_0027,233.7,232.62,312.79,226.11,217.43,221.82,84.25
164_cs,CONF_0028,231.2,231.57,316.74,223.53,218.35,221.57,86.39
164_cs,CONF_0029,231.67,231.81,315.41,223.97,218.28,222.15,85.77
164_cs,CONF_0031,231.84,230.82,308.33,222.98,217.8,222.48,83.59
164_cs,CONF_0032,231.75,231.02,315.6,221.56,217.8,223.35,86.0
164_cs,CONF_0033,232.9,232.29,313.41,224.58,217.29,221.9,84.71
164_cs,CONF_0034,230.78,231.8,308.45,222.47,217.84,223.01,83.64
164_cs,CONF_0035,230.77,231.98,312.64,223.24,218.24,222.65,85.0
164_cs,CONF_0036,231.85,230.83,308.53,222.94,217.83,222.51,83.64
164_cs,CONF_0037,231.93,231.41,306.95,223.71,218.19,222.6,82.98
164_cs,CONF_0038,233.72,232.62,312.79,226.14,217.43,221.83,84.25
164_cs,CONF_0039,232.01,231.48,314.14,223.8,217.61,222.67,85.34
164_cs,CONF_0040,232.64,233.63,312.69,221.87,217.38,226.05,84.23
164_cs,CONF_0041,231.94,231.36,314.57,222.84,217.52,222.6,85.53
164_cs,CONF_0043,231.2,231.66,314.79,222.83,219.0,223.48,85.7
164_cs,CONF_0044,232.55,231.77,313.04,223.26,218.71,223.04,84.78
164_cs,CONF_0045,231.85,231.49,306.3,223.12,217.91,223.56,82.76
164_cs,CONF_0046,231.96,231.87,316.57,223.56,218.0,223.22,86.08
164_cs,CONF_0048,231.74,231.12,315.51,223.91,220.58,221.64,85.95
164_cs,CONF_0049,231.2,231.69,316.41,221.88,219.64,224.2,86.24
164_cs,CONF_0050,230.99,231.78,315.64,223.34,217.8,221.49,86.01
164_cs,CONF_0051,231.51,231.83,306.37,223.61,217.95,223.08,82.78
165_cs,CONF_0001,234.01,232.95,338.21,227.45,220.0,223.45,92.82
165_cs,CONF_0002,233.99,232.91,338.26,227.62,220.06,223.45,92.85
165_cs,CONF_0003,234.18,232.74,337.14,226.76,219.86,223.51,92.45
165_cs,CONF_0004,233.3,233.97,333.56,224.43,219.76,225.65,91.1
165_cs,CONF_0005,233.69,233.93,332.84,226.62,221.76,227.97,90.76
165_cs,CONF_0006,232.9,232.86,351.09,225.8,219.9,225.84,97.84
165_cs,CONF_0007,233.03,232.65,335.24,223.44,219.93,224.91,92.09
165_cs,CONF_0008,233.23,235.18,327.99,225.55,221.14,227.35,88.89
165_cs,CONF_0009,232.94,232.9,352.12,225.87,219.82,225.76,98.21
165_cs,CONF_0010,232.87,232.88,351.23,225.8,219.91,225.78,97.9
165_cs,CONF_0011,232.92,232.89,352.14,225.87,219.83,225.74,98.22
165_cs,CONF_0012,232.9,232.94,352.16,225.76,219.82,225.85,98.22
165_cs,CONF_0013,233.1,234.36,337.25,222.76,219.92,228.27,92.35
166_cs,CONF_0001,234.04,232.93,337.92,227.54,220.05,223.48,92.71
166_cs,CONF_0002,234.0,232.89,338.14,227.69,220.13,223.5,92.81
166_cs,CONF_0004,233.32,234.03,333.48,224.35,219.78,225.72,91.05
166_cs,CONF_0005,233.7,233.93,332.84,226.51,221.76,228.07,90.76
166_cs,CONF_0006,232.89,232.86,351.15,225.78,219.89,225.75,97.86
166_cs,CONF_0007,232.94,232.71,335.18,223.3,219.87,224.91,92.08
166_cs,CONF_0008,233.2,235.16,327.99,225.68,221.26,227.53,88.9
166_cs,CONF_0009,232.95,232.92,352.17,225.89,219.81,225.69,98.22
166_cs,CONF_0010,232.91,232.87,351.17,225.78,219.91,225.77,97.86
166_cs,CONF_0011,232.91,232.89,352.11,225.88,219.83,225.74,98.21
166_cs,CONF_0012,232.85,232.89,351.13,225.81,219.91,225.83,97.86
166_cs,CONF_0013,232.91,232.9,352.14,225.82,219.81,225.83,98.22
166_cs,CONF_0014,232.92,232.88,352.15,225.92,219.81,225.74,98.23
166_cs,CONF_0015,233.15,234.32,336.95,223.03,219.97,228.07,92.24
166_cs,CONF_0016,233.29,232.26,346.7,227.46,221.14,225.67,96.27
166_cs,CONF_0017,232.7,233.01,335.22,224.87,219.9,223.43,92.08
167_cs,CONF_0001,231.93,231.24,317.22,227.69,220.07,222.68,86.45
167_cs,CONF_0003,231.69,231.98,320.89,226.49,219.46,222.15,87.59
167_cs,CONF_0005,232.91,232.19,321.11,227.97,219.82,223.73,87.33
167_cs,CONF_0006,232.89,231.83,321.54,228.85,220.3,221.7,87.56
167_cs,CONF_0008,231.78,232.26,320.07,226.33,219.22,222.59,87.22
167_cs,CONF_0012,231.97,231.27,317.19,227.57,220.01,222.66,86.43
167_cs,CONF_0013,231.58,232.45,320.48,226.97,219.67,223.78,87.36
167_cs,CONF_0014,232.84,231.89,321.1,228.21,219.97,222.02,87.41
167_cs,CONF_0019,231.8,232.3,320.09,226.33,219.21,222.61,87.21
167_cs,CONF_0021,232.02,231.84,318.86,229.29,220.93,223.67,86.85
167_cs,CONF_0024,232.06,231.86,318.87,229.2,220.86,223.64,86.84
167_cs,CONF_0025,231.81,232.29,320.08,226.33,219.22,222.62,87.21
167_cs,CONF_0027,232.47,231.9,320.17,227.93,220.2,223.36,87.18
167_cs,CONF_0028,232.89,232.75,320.33,229.25,220.73,224.25,86.93
167_cs,CONF_0031,232.87,232.18,321.11,227.89,219.83,223.79,87.34
167_cs,CONF_0035,232.13,231.72,320.88,228.93,220.41,221.93,87.54
167_cs,CONF_0036,232.89,232.75,320.38,229.15,220.74,224.32,86.95
167_cs,CONF_0038,231.54,231.96,319.6,228.21,219.92,223.63,87.19
167_cs,CONF_0039,232.96,231.82,321.52,229.04,220.3,221.56,87.54
167_cs,CONF_0041,231.56,232.47,320.8,227.29,219.64,223.92,87.47
167_cs,CONF_0042,232.11,232.34,320.44,229.24,220.7,223.42,87.25
167_cs,CONF_0043,232.42,231.87,320.13,227.94,220.23,223.37,87.18
167_cs,CONF_0055,232.82,231.46,321.86,228.74,220.42,222.8,87.77
167_cs,CONF_0056,232.07,231.56,313.85,228.43,219.99,223.0,85.21
167_cs,CONF_0057,232.09,232.34,320.44,229.21,220.71,223.45,87.25
167_cs,CONF_0059,232.83,231.67,319.95,228.27,220.09,222.09,87.07
167_cs,CONF_0072,233.1,231.93,320.65,228.97,220.32,221.57,87.19
167_cs,CONF_0076,231.37,233.08,319.28,226.7,219.3,223.91,86.86
167_cs,CONF_0077,232.99,232.56,323.65,227.81,219.76,221.45,88.09
167_cs,CONF_0079,232.78,231.86,321.1,228.16,219.99,221.99,87.43
167_cs,CONF_0083,232.06,232.7,321.78,228.85,220.08,223.91,87.63
167_cs,CONF_0127,231.17,232.74,320.1,227.37,219.69,222.76,87.26
167_cs,CONF_0134,233.1,232.28,321.55,228.54,219.94,223.45,87.41
167_cs,CONF_0153,231.39,233.18,319.33,226.72,219.29,223.85,86.85
167_cs,CONF_0186,231.55,231.94,319.67,228.24,219.94,223.61,87.21
167_cs,CONF_0215,232.89,232.75,320.35,229.19,220.74,224.3,86.94
167_cs,CONF_0227,232.19,232.75,322.04,229.17,220.22,223.74,87.68
167_cs,CONF_0278,232.09,231.58,313.87,228.41,219.99,223.0,85.21
167_cs,CONF_0281,232.96,231.53,321.87,228.62,220.32,222.78,87.73
167_cs,CONF_0318,232.45,231.88,320.14,227.95,220.22,223.37,87.18
168_cs,CONF_0001,231.97,231.28,317.35,227.74,220.08,222.49,86.48
168_cs,CONF_0003,231.75,232.01,320.89,226.38,219.4,222.17,87.56
168_cs,CONF_0004,231.21,231.63,316.66,228.57,220.01,223.5,86.34
168_cs,CONF_0005,232.91,232.16,321.16,227.9,219.84,223.83,87.35
168_cs,CONF_0006,232.89,231.82,321.62,228.82,220.26,221.65,87.59
168_cs,CONF_0008,231.8,232.26,320.06,226.38,219.21,222.56,87.21
168_cs,CONF_0012,231.59,232.44,320.61,227.11,219.71,223.74,87.41
168_cs,CONF_0013,231.92,231.24,317.3,227.75,220.09,222.6,86.48
168_cs,CONF_0014,232.9,231.89,321.2,228.26,219.96,222.02,87.43
168_cs,CONF_0017,231.81,232.3,320.08,226.38,219.21,222.57,87.21
168_cs,CONF_0020,231.97,231.82,318.85,229.32,220.96,223.68,86.86
168_cs,CONF_0023,231.99,231.83,318.83,229.22,220.92,223.7,86.85
168_cs,CONF_0024,231.8,232.27,320.09,226.38,219.22,222.54,87.22
168_cs,CONF_0026,232.49,231.91,320.2,227.93,220.22,223.34,87.18
168_cs,CONF_0027,232.31,232.46,320.03,229.43,220.53,223.58,87.04
168_cs,CONF_0030,232.92,232.18,321.17,227.89,219.83,223.81,87.35
168_cs,CONF_0033,233.15,232.24,321.58,228.64,219.97,223.4,87.42
168_cs,CONF_0034,232.15,231.77,321.0,228.91,220.37,221.91,87.56
168_cs,CONF_0035,232.88,232.72,320.36,229.1,220.73,224.35,86.95
168_cs,CONF_0037,231.48,231.94,319.52,228.16,219.93,223.57,87.18
168_cs,CONF_0039,231.56,232.5,320.91,227.4,219.65,223.86,87.5
