Ligand,Conformer,atom_1_ISOTROPIC,atom_2_ISOTROPIC,atom_3_ISOTROPIC,atom_5_ISOTROPIC,atom_6_ISOTROPIC,atom_7_ISOTROPIC,atom_1_ANISOTROPIC,atom_2_ANISOTROPIC,atom_3_ANISOTROPIC,atom_5_ANISOTROPIC,atom_6_ANISOTROPIC,atom_7_ANISOTROPIC,atom_1_dD/dB-CONTRIBUTION,atom_2_dD/dB-CONTRIBUTION,atom_3_dD/dB-CONTRIBUTION,atom_5_dD/dB-CONTRIBUTION,atom_6_dD/dB-CONTRIBUTION,atom_7_dD/dB-CONTRIBUTION
478_2,CONF_1355,89.87756565,91.80420704,108.99345986,-68.31306116,306.80506894,313.13947816,100.82159266,121.25726074,56.65102337,197.16135293,104.39171997,117.27012847,-217.98870837,-218.89355157,-204.41429245,-427.67360908,-723.33909427,-713.95041559
478_2,CONF_1371,90.78693199,88.18300533,111.02233974,-58.97329550,312.45113791,297.77006696,103.58690201,122.79201027,65.39772036,165.36792004,110.77106313,118.16414788,-219.92090212,-223.90999539,-196.92083651,-418.41865903,-716.43289774,-731.97199805
478_2,CONF_1427,89.82876321,91.57547630,109.34223304,-68.44188821,307.02751559,298.25261352,101.99673518,121.71212245,57.03917413,195.59506611,106.10659105,122.35525729,-217.62407732,-219.22964078,-203.99560113,-427.74717802,-722.93494304,-728.51897619
478_2,CONF_1455,88.98957053,89.72416458,113.45375328,-53.12630639,307.24466629,300.53333810,105.87436323,117.32467427,61.92991244,167.56850217,122.54589847,116.56559438,-220.74584941,-219.33494046,-190.59821060,-411.67758760,-720.87413897,-727.91976141
478_2,CONF_1580,94.20623154,88.89884286,110.03069743,-60.18262128,297.28575038,311.43052301,96.36144562,119.95616816,60.95768052,181.10731819,94.94763342,128.61805728,-209.17226164,-214.68498218,-192.45983359,-415.97311567,-730.06868592,-714.12437256
478_2,CONF_1593,91.61706689,89.57670307,109.88803716,-57.42446748,298.54491613,304.14721788,96.29011671,117.76792854,57.22478070,183.51646448,89.85018785,131.01894043,-216.26202556,-218.86196634,-200.17246426,-416.76009985,-731.39258411,-726.61674124
478_2,CONF_1631,92.45548724,86.02909383,105.59842858,-67.28106573,310.13865400,294.51935448,106.49827124,124.87171786,67.91489754,188.34835440,101.46757243,116.06956433,-210.48522739,-217.76937343,-194.38298935,-420.67265368,-715.57521837,-730.18145609
478_2,CONF_1647,94.38767001,88.47292303,108.59907980,-57.16870418,308.39544460,315.39561949,96.50948889,121.38237142,61.93456000,181.91757748,102.23403184,116.90793561,-208.83701284,-215.20513285,-193.90805218,-412.44457099,-719.40596137,-710.04557851
478_2,CONF_1740,90.37715227,90.41256183,110.98462051,-62.99576594,306.71808014,298.43466287,100.30810449,117.95358686,56.18753528,187.73142015,91.02108200,126.86875454,-216.31660968,-218.84722308,-198.80698925,-421.73033991,-722.48389908,-728.39648258
478_2,CONF_1786,93.96667075,86.45731400,106.98874563,-33.98133377,297.93091292,311.86036893,99.64897261,118.22115909,70.91613911,160.47662619,105.30474250,117.76659605,-211.67073707,-223.06596502,-192.48024447,-389.55324202,-726.18188226,-716.41739722
478_2,CONF_1803,91.89981857,89.71764424,109.66106225,-57.26222689,303.28161078,311.01238060,96.02103996,117.85802663,58.04893063,184.42557795,90.39719990,127.91391368,-214.16322646,-217.13168592,-198.78585863,-414.94214713,-725.57911696,-716.42950398
S-C3-TUNEPHOS_1,CONF_0000,108.244462,-36.941975,350.985264,218.661457,116.062888,160.719400,70.779597,199.766767,78.156161,141.935060,79.192902,28.764994,-169.577651,-363.728686,-649.084877,-200.581149,-127.864031,-88.452798
S-C3-TUNEPHOS_1,CONF_0001,108.282892,-36.940337,351.104300,214.170833,121.949345,160.234590,70.791530,199.717442,77.819341,156.698452,65.793941,27.643657,-169.580032,-363.748231,-648.891290,-206.756787,-119.554487,-88.499748
S-C3-TUNEPHOS_1,CONF_0002,107.492858,-44.289740,358.496588,213.689422,122.294630,160.709641,69.269485,231.373673,67.968678,156.166020,65.693399,27.877374,-172.383428,-370.341382,-642.380554,-207.734298,-121.719908,-89.256038
S-C3-TUNEPHOS_1,CONF_0003,107.472731,-44.307458,358.382985,218.035873,115.976518,161.106250,69.235073,231.558012,68.209371,141.070060,79.541144,28.983637,-172.452963,-370.311693,-642.560939,-202.266601,-129.876173,-89.439772
S-C3-TUNEPHOS_1,CONF_0004,108.411096,-36.854632,351.132122,214.155143,121.949121,160.239858,70.609031,199.641471,77.865072,156.729208,65.793796,27.657323,-169.431623,-363.662367,-648.850785,-206.768635,-119.555589,-88.502696
S-C3-TUNEPHOS_1,CONF_0005,108.315137,-36.943336,350.964067,218.613891,116.057918,160.721269,70.690211,199.832447,78.133736,141.927813,79.189249,28.757861,-169.487685,-363.731547,-649.097615,-200.639507,-127.861546,-88.455397
S-C3-TUNEPHOS_1,CONF_0006,102.440865,-40.546498,347.367356,216.986200,115.775773,160.856652,70.890067,236.960226,94.621868,136.076788,78.194977,28.631542,-176.907025,-368.114510,-653.540682,-203.848590,-127.367749,-88.556830
S-C3-TUNEPHOS_1,CONF_0007,102.399289,-40.542516,347.344259,212.998201,122.497146,160.994023,70.937584,236.822631,94.506525,151.335006,65.091985,28.860716,-177.016310,-368.109923,-653.509244,-209.544775,-118.913609,-88.542118
S-C3-TUNEPHOS_1,CONF_0008,102.332676,-40.313785,353.485395,212.138450,122.701456,160.887546,71.026042,236.411464,83.401993,152.998200,65.171407,28.667496,-177.037845,-367.898153,-647.362611,-209.347057,-119.926083,-88.570101
S-C3-TUNEPHOS_1,CONF_0009,102.352867,-40.360716,353.509271,216.215455,116.010663,160.998378,70.994976,236.468984,83.576160,137.712440,78.763026,28.823725,-177.105259,-367.949577,-647.396039,-204.158446,-128.452717,-88.512015
S-C3-TUNEPHOS_1,CONF_0010,108.294133,-36.887029,350.973241,218.634719,116.063624,160.720500,70.708809,199.709881,78.142973,141.938417,79.192611,28.759249,-169.527424,-363.677352,-649.097123,-200.606902,-127.865070,-88.442263
S-C3-TUNEPHOS_1,CONF_0011,104.882937,-46.034375,351.613384,213.144682,122.851100,160.746958,70.886807,223.711144,98.827837,148.426490,64.487039,29.125161,-172.750705,-372.295731,-647.408219,-208.151468,-118.499605,-88.805159
S-C3-TUNEPHOS_1,CONF_0012,104.799443,-45.907030,351.853278,217.553807,116.181303,160.075946,70.893376,223.491160,98.396201,133.777544,77.508042,27.928331,-172.938328,-372.209017,-647.232464,-201.737649,-127.202631,-88.736157
S-C3-TUNEPHOS_1,CONF_0015,107.149129,-43.192976,358.315941,199.914219,127.318570,162.000810,69.563745,228.458290,72.669190,143.683066,62.900149,31.944829,-172.382784,-369.394594,-642.852005,-201.231482,-132.233477,-93.172193
S-C3-TUNEPHOS_1,CONF_0018,107.485136,-44.361557,358.468549,213.739491,122.284641,160.694517,69.265956,231.534549,68.020801,156.131475,65.699578,27.893044,-172.396928,-370.407830,-642.407282,-207.685499,-121.721258,-89.265902
S-C3-TUNEPHOS_1,CONF_0019,100.263537,-44.192442,357.140810,223.039903,124.335847,161.894179,78.842048,228.817379,72.338709,159.190180,83.181092,29.918942,-175.603371,-370.650203,-643.186780,-194.132671,-119.268166,-93.045353
S-C3-TUNEPHOS_1,CONF_0022,107.332745,-47.240410,357.709104,212.213833,121.010119,160.282300,69.682185,233.330444,69.685825,191.143945,73.651027,22.342524,-172.594274,-373.362987,-643.423362,-199.062024,-127.437894,-90.502236
S-C3-TUNEPHOS_1,CONF_0024,100.214099,-46.053032,355.716270,188.413311,127.015532,155.664276,78.976918,226.420514,74.361442,161.381080,68.901518,16.294530,-175.973375,-372.880012,-645.049942,-216.796880,-125.220185,-92.801429
S-C3-TUNEPHOS_1,CONF_0025,107.840535,-48.064315,358.895268,214.239064,117.530323,160.117567,69.174757,233.807522,69.517762,147.423441,74.696173,22.851137,-172.089481,-374.206913,-642.127409,-207.038250,-126.651965,-90.842440
S-C3-TUNEPHOS_1,CONF_0026,108.361241,-36.928289,351.116905,214.140684,121.955846,160.244780,70.672346,199.783031,77.873283,156.731694,65.784395,27.667116,-169.479270,-363.734473,-648.870008,-206.787817,-119.552315,-88.497096
S-C3-TUNEPHOS_1,CONF_0032,102.396243,-40.516075,347.360074,217.074416,115.783511,160.857529,70.919140,237.091339,94.945702,136.181357,78.186258,28.617532,-176.956335,-368.066455,-653.545193,-203.760938,-127.385233,-88.560983
S-C3-TUNEPHOS_1,CONF_0033,102.418343,-40.483952,347.294705,212.977671,122.531892,160.962478,70.861580,236.970843,95.012365,151.284347,65.142226,28.926980,-176.993925,-368.043675,-653.576210,-209.614400,-118.934387,-88.486537
S-C3-TUNEPHOS_1,CONF_0034,104.469223,-45.743678,353.982678,218.400186,116.325928,160.788075,70.982712,221.149224,82.113904,143.529431,79.255143,29.072431,-173.285769,-372.112229,-647.396851,-201.563206,-127.855763,-88.767466
S-C3-TUNEPHOS_1,CONF_0035,104.748477,-45.752244,354.445937,213.752454,122.165548,160.055089,70.744724,221.878528,81.870410,157.726650,65.788344,27.975482,-173.005455,-372.131790,-646.892922,-208.069841,-119.755372,-88.663059
S-C3-TUNEPHOS_1,CONF_0036,102.396426,-40.789353,347.335542,212.981481,122.493311,160.980256,70.974660,237.247125,94.997888,151.430941,65.103083,28.849095,-177.062001,-368.363818,-653.541753,-209.585879,-118.917374,-88.563213
S-C3-TUNEPHOS_1,CONF_0037,102.441100,-40.637171,347.440344,216.954257,115.777741,160.853778,70.874698,237.143098,95.090399,136.163436,78.213399,28.640685,-176.926177,-368.203811,-653.472764,-203.917057,-127.367935,-88.564099
S-C3-TUNEPHOS_1,CONF_0039,102.374700,-40.567129,347.329344,216.980152,115.766423,160.858486,70.995066,236.948442,94.693708,136.139606,78.140305,28.550104,-176.966994,-368.130515,-653.560433,-203.805308,-127.347464,-88.584302
S-C3-TUNEPHOS_1,CONF_0040,102.260769,-44.800449,344.235427,199.068359,125.941942,156.696640,70.860858,240.126490,101.781438,167.585237,72.519132,16.502159,-177.513111,-372.997894,-657.090688,-205.696388,-125.875316,-91.915179
S-C3-TUNEPHOS_1,CONF_0042,107.392800,-44.375339,358.334924,218.052091,115.969872,161.094632,69.329754,231.446998,68.460478,140.861219,79.620431,28.940233,-172.472232,-370.357278,-642.599978,-202.297813,-129.967138,-89.428093
S-C3-TUNEPHOS_1,CONF_0044,105.340370,-51.615963,354.326319,214.031621,122.502800,161.100450,63.270080,252.623909,72.601206,150.331690,65.218585,28.933666,-176.283028,-379.551787,-646.167784,-207.229630,-119.764249,-88.590967
S-C3-TUNEPHOS_1,CONF_0045,105.242217,-51.093886,354.281578,217.867227,115.744503,161.081891,63.297251,252.235961,75.022136,135.782624,78.493457,28.840369,-176.338635,-379.039010,-646.341799,-202.233192,-128.277547,-88.419719
S-C3-TUNEPHOS_1,CONF_0046,102.358505,-40.411613,353.478590,212.189279,122.678348,160.866987,70.959062,236.710050,83.573046,152.931793,65.194249,28.651162,-177.011484,-368.001319,-647.359760,-209.299873,-119.929252,-88.544688
S-C3-TUNEPHOS_1,CONF_0047,102.372014,-40.330658,353.545756,216.225682,116.001830,161.023251,70.933045,236.381022,83.550459,137.769976,78.788989,28.801995,-177.089586,-367.922763,-647.357852,-204.144167,-128.460873,-88.513628
S-C3-TUNEPHOS_1,CONF_0050,104.030948,-54.370626,351.592182,202.020586,126.075627,157.269382,64.739586,256.568962,83.957522,168.878877,73.598979,16.255103,-177.553870,-382.848829,-649.406707,-204.865527,-124.422660,-91.620243
S-C3-TUNEPHOS_1,CONF_0051,102.317440,-40.341669,353.490541,212.161385,122.696644,160.885401,71.049803,236.548649,83.424179,152.992681,65.165868,28.678878,-177.047239,-367.926033,-647.358063,-209.323124,-119.923381,-88.578010
S-C3-TUNEPHOS_1,CONF_0052,104.816858,-45.948626,351.837017,217.575050,116.180005,160.070540,70.892065,223.659172,98.386139,133.719319,77.505658,27.934135,-172.929520,-372.251730,-647.239760,-201.699445,-127.198237,-88.736249
S-C3-TUNEPHOS_1,CONF_0055,107.538263,-44.168164,348.465884,216.919895,116.038792,160.746876,69.212930,230.890545,108.847828,133.673973,77.684628,27.838915,-172.189655,-370.188829,-650.930186,-204.300469,-127.730798,-89.315313
S-C3-TUNEPHOS_1,CONF_0056,107.469385,-44.189735,348.197493,212.609986,122.870297,161.103076,69.290435,230.939959,108.988341,148.718083,64.519695,29.031320,-172.321490,-370.181455,-651.190253,-210.566852,-119.098747,-89.508885
S-C3-TUNEPHOS_1,CONF_0057,104.989267,-49.260814,350.886172,208.002130,122.096633,158.380493,70.904776,227.306391,97.786055,176.135130,71.283277,24.217585,-172.545130,-375.599190,-648.642307,-197.107003,-128.219467,-91.716073
S-C3-TUNEPHOS_1,CONF_0058,105.054095,-50.082385,348.021077,195.401721,126.456623,155.659091,70.963949,224.757118,99.478724,148.696435,65.766809,16.635605,-172.523901,-376.648384,-651.531059,-206.434709,-127.191087,-92.207604
S-BIPHOMP_2,CONF_0000,106.488320,-35.805654,349.988817,123.864207,242.662415,124.559286,72.855126,196.268056,113.670347,48.116814,251.399605,48.050757,-171.506625,-362.801381,-649.269153,-132.380717,-143.364786,-131.497581
S-BIPHOMP_2,CONF_0001,107.005861,-42.810890,358.274073,124.628903,240.132976,124.249800,69.086072,230.865747,69.516749,47.372107,254.854593,48.190321,-171.971176,-369.254339,-642.437141,-131.917808,-147.894502,-133.300993
S-BIPHOMP_2,CONF_0002,106.395727,-35.796849,350.052054,123.863979,242.701573,124.559437,72.995292,196.272403,113.680580,48.114890,251.362677,48.029003,-171.580037,-362.784503,-649.197803,-132.372001,-143.320403,-131.510589
S-BIPHOMP_2,CONF_0003,101.514633,-39.650020,348.748970,124.318252,239.875504,124.399754,70.954251,238.210679,99.318944,48.398022,251.649115,47.695574,-177.744176,-367.242279,-651.633017,-132.476099,-147.167476,-132.237039
S-BIPHOMP_2,CONF_0004,101.501199,-39.516148,348.968838,124.377372,239.853892,124.408103,71.002923,237.979100,99.508684,48.560668,251.703436,47.756769,-177.707633,-367.078524,-651.428569,-132.414363,-147.178470,-132.263670
S-BIPHOMP_2,CONF_0005,103.845927,-46.908988,353.254606,124.640862,241.602991,124.351433,70.922188,214.168038,83.693543,47.888262,253.262091,48.159266,-173.906807,-373.591163,-647.811054,-131.082889,-144.710866,-132.522809
S-BIPHOMP_2,CONF_0006,106.264077,-35.790195,350.115204,124.510302,242.853753,123.966002,73.294558,196.280879,80.950991,47.829319,251.353206,48.323716,-171.650669,-362.764175,-649.855598,-131.528363,-143.176216,-132.315741
S-BIPHOMP_2,CONF_0007,101.558879,-39.605788,355.047006,124.439367,239.877897,124.330866,70.866217,238.143921,87.087015,47.883577,251.474304,48.381801,-177.738697,-367.177504,-645.588048,-132.138858,-147.173016,-132.571402
S-BIPHOMP_2,CONF_0008,104.085048,-46.978662,353.198900,124.629630,241.553983,124.477515,70.877263,214.895777,83.816693,47.862558,253.260660,48.262094,-173.753796,-373.675358,-647.879707,-131.079993,-144.781267,-132.475769
S-BIPHOMP_2,CONF_0009,101.503710,-39.815877,348.803380,124.325369,239.969165,124.377408,71.068809,238.655570,99.574795,48.392616,251.481448,47.695926,-177.746911,-367.361286,-651.604600,-132.453702,-147.085638,-132.212868
S-BIPHOMP_2,CONF_0010,106.823376,-42.595899,358.343295,124.610791,240.167118,124.263607,69.259259,230.872091,69.588354,47.384635,254.930726,48.242259,-172.042029,-369.019199,-642.366881,-131.912110,-147.823239,-133.263347
binap-s_2,CONF_0000,103.091452,-45.591981,357.062859,75.215233,239.007659,70.599331,-174.362659,-371.453600,-644.110515
binap-s_2,CONF_0001,102.112865,-45.772828,345.529816,70.997107,247.067938,102.293867,-177.618981,-373.798190,-655.843401
binap-s_2,CONF_0002,104.831455,-50.553162,354.664674,70.853264,229.636478,82.332192,-173.146940,-376.968811,-647.276915
binap-s_2,CONF_0003,102.975727,-45.528417,356.976166,75.420953,239.131681,70.751658,-174.472698,-371.392236,-644.191586
R-DTBM-SEGPHOS_2,CONF_0087,93.31896366,86.15985355,107.97706088,-39.56876558,345.62336895,358.48747675,86.86378404,118.24054378,66.81364063,215.46015221,106.18162289,77.71754082,-204.55067704,-214.28406848,-190.63820657,-388.45865920,-679.49011939,-668.65189952
R-DTBM-SEGPHOS_2,CONF_0090,102.83999152,89.69999832,91.85826938,-53.19552256,356.49685268,361.23830222,64.15270979,118.57348905,88.73949774,255.69707561,94.85253052,82.93402887,-198.07968873,-213.46727256,-208.77156894,-404.49208195,-669.81818197,-664.41018966
R-DTBM-SEGPHOS_2,CONF_0093,93.33188380,86.16675221,107.94405399,-39.61470566,345.76811971,358.50960081,86.85865681,118.30815197,66.83827372,215.48370095,106.17587562,77.76379402,-204.55388987,-214.27528925,-190.67157108,-388.50509300,-679.34663647,-668.62182295
R-DTBM-SEGPHOS_2,CONF_0099,104.74602784,90.35599113,90.65200688,-55.86572574,353.63124392,361.94009567,61.12015102,120.30585813,91.41200497,262.26366029,98.17793658,78.93867382,-197.36452417,-212.90172452,-211.60339320,-407.44697795,-673.50994234,-663.79020857
R-DTBM-SEGPHOS_2,CONF_0113,92.83912518,85.42530138,108.10716003,-41.36368220,348.66994267,359.03901624,87.98156731,118.12523864,67.02972693,219.54815564,103.23743881,76.91836456,-204.97865125,-215.22868970,-190.82272135,-390.19237174,-676.21108897,-668.01863145
R-DTBM-SEGPHOS_2,CONF_0133,92.89819983,85.39644014,108.06861742,-41.29444523,348.66800161,358.98160939,87.91185516,118.15908751,67.09007861,219.39719467,103.25105266,76.96394324,-204.93642047,-215.25700395,-190.84789016,-390.12611349,-676.21631062,-668.08769501
R-DTBM-SEGPHOS_2,CONF_0136,93.20889133,86.05075437,107.97665755,-39.74699824,345.84899850,358.43727660,86.95640677,118.07539494,66.72333229,215.79050527,106.03105063,77.69082206,-204.52731283,-214.37590380,-190.69326159,-388.63488092,-679.27308944,-668.62226980
R-DTBM-SEGPHOS_2,CONF_0137,92.57110088,86.05523645,108.68903798,-42.37584877,348.15375172,359.13600725,88.47804570,118.10805653,66.67889426,219.64562410,101.41716064,77.29715856,-204.77820210,-214.47389191,-189.79215268,-390.84867023,-677.14083873,-667.85117279
R-DTBM-SEGPHOS_2,CONF_0179,92.55084163,82.91492690,108.26542262,-38.34261246,350.84239158,359.66874747,90.17812051,116.23984893,67.31115116,225.93202475,99.57415821,73.02207540,-204.61718935,-217.01684806,-191.41807905,-386.28904988,-673.69577100,-666.16603077
R-DTBM-SEGPHOS_2,CONF_0180,93.06349818,85.80539644,108.00973928,-38.99821971,345.74656013,358.55981963,87.15997830,118.70208811,66.75130263,216.69867440,101.52815917,77.63139094,-204.96853077,-214.78515599,-191.05208650,-387.99826048,-679.20629191,-668.38857224
R-DTBM-SEGPHOS_2,CONF_0201,104.75044321,90.35453224,90.65960940,-55.79964597,353.61605913,361.92369921,61.13380711,120.34155388,91.46324006,262.13344674,98.21333720,78.96098095,-197.36463838,-212.90617585,-211.59940756,-407.38942173,-673.52401451,-663.80795229
R-DTBM-SEGPHOS_2,CONF_0210,93.14593602,85.90170199,108.03036975,-38.73452937,345.64753513,358.47091652,87.07198667,118.89828982,66.55040103,215.84658109,101.56360050,77.46007176,-205.00021530,-214.72479890,-191.07424367,-387.78058125,-679.35864440,-668.61439119
R-DTBM-SEGPHOS_2,CONF_0268,88.41010085,79.34726438,109.05531728,-33.94926262,350.40255331,355.30220780,99.21758279,110.84134324,64.19465057,222.81852412,95.66313633,76.89193644,-205.78520337,-219.75265491,-190.20703927,-382.64247013,-674.09969155,-669.77940676
