Ligand,Conformer,Bmin,Bmax,L,Bmin_0.0,Bmin_0.5,Bmin_1.0,Bmin_1.5,Bmin_2.0,Bmin_2.5,Bmin_3.0,Bmin_3.5,Bmin_4.0,Bmin_4.5,Bmin_5.0,Bmin_5.5,Bmin_6.0,Bmin_6.5,Bmin_7.0,Bmin_7.5,Bmin_8.0,Bmin_8.5,Bmin_9.0,Bmin_9.5,Bmin_10.0,Bmin_10.5,Bmin_11.0,Bmin_11.5,Bmin_12.0,Bmax_0.0,Bmax_0.5,Bmax_1.0,Bmax_1.5,Bmax_2.0,Bmax_2.5,Bmax_3.0,Bmax_3.5,Bmax_4.0,Bmax_4.5,Bmax_5.0,Bmax_5.5,Bmax_6.0,Bmax_6.5,Bmax_7.0,Bmax_7.5,Bmax_8.0,Bmax_8.5,Bmax_9.0,Bmax_9.5,Bmax_10.0,Bmax_10.5,Bmax_11.0,Bmax_11.5,Bmax_12.0
101_cs,CONF_0013,6.022564078,7.963330965,5.48642689,5.421114731,5.621160009,5.667691454,5.989327909,5.993336607,5.914761307,5.659429717,5.346738464,5.013057506,2.950171347,1.301587779,0.624493211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.491662032,7.673656234,7.846177413,7.957700673,7.957700673,7.957700673,7.786205751,7.50416551,7.278049189,7.034202158,6.420280368,6.210072463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0014,6.037262038,7.964357743,5.22957442,5.644841613,5.644841613,5.981504399,5.985604947,5.920760038,5.799645921,5.608527399,5.278845986,3.546338825,2.367472067,1.255321192,0.472083836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.897626226,7.897626226,7.897626226,7.961155695,7.961155695,7.946382825,7.724312267,7.559100476,7.212489168,7.006604028,6.656200117,1.897366596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0017,6.019505501,7.969018696,5.49364504,5.420013401,5.641787709,5.682274016,5.998632574,5.986699637,5.890569118,5.636245179,5.333272337,4.998124098,2.980171806,1.29020318,0.624493211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.491662032,7.692366346,7.864000254,7.957700673,7.957700673,7.957700673,7.795671876,7.50416551,7.278049189,7.034202158,6.464131806,6.210072463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0021,6.139342107,7.985127743,5.49685937,5.335829307,5.527370205,5.566814908,5.968196996,6.117900689,6.103191672,5.988481718,5.836100026,5.515494633,4.66283636,3.13946559,1.343502884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.67026986,7.717512553,7.957700673,7.983263744,7.983263744,7.95,7.823042886,7.478134794,7.276159701,6.963476143,6.47340714,6.216309194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0027,5.98141611,7.960902942,5.67334887,5.367931349,5.669640971,5.717691454,5.729249679,5.979806033,5.967709938,5.795520406,5.468061988,5.166390361,2.707629034,1.750691662,0.823838517,0.026008461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.786205751,7.786205751,7.91470151,7.957700673,7.957700673,7.923698631,7.653757247,7.629711659,7.338426262,6.997320916,6.45368112,6.200806399,5.720139858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0028,6.055006078,8.000741907,5.42504689,5.408937229,5.55,5.55,5.960463891,6.032323942,5.909765313,5.714979457,5.602985313,4.876550049,2.823822789,1.721688082,0.730780686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.901423922,7.925906888,7.985298993,7.988898547,7.988898547,7.921016349,7.616101365,7.547184906,7.25206867,6.855107585,6.659767263,6.232575712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0035,5.976844253,7.960765108,5.67106289,5.367931349,5.681013091,5.729249679,5.741381219,5.967709938,5.967709938,5.78273779,5.468061988,5.169156121,2.715986295,1.750691662,0.823838517,0.026008461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.786205751,7.786205751,7.91470151,7.957700673,7.957700673,7.923698631,7.666159404,7.629711659,7.338426262,6.997320916,6.459489144,6.200806399,5.710078809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0038,5.951439838,7.831914128,5.26285138,5.395381448,5.630328947,5.834723442,5.876548133,5.784721199,5.695192123,5.599561648,4.924636219,3.550134324,2.551724898,2.001946826,0.962904037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.828952676,7.828952676,7.795030468,7.620531478,7.520804478,7.642807076,7.642807076,7.632168761,7.478301946,7.021395873,6.703170891,6.32534584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0040,5.95019289,8.02374449,5.40026769,5.683602913,5.763322616,5.770398787,5.941621907,5.895394184,5.630971117,5.344851878,5.089595496,4.655004302,2.260869188,1.419615242,0.752596023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.980758109,8.021221852,8.021221852,7.980758109,7.871467462,7.871467462,7.804165554,7.640844194,7.076722405,7.003570518,6.613811307,6.312091571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0042,6.027161589,8.013680454,5.24426935,5.465333523,6.019824266,6.019824266,6.019824266,5.925769505,5.793287341,5.519539828,5.217326702,4.122870007,1.933354497,1.462580665,0.415454269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.984985911,8.003905297,8.003905297,7.957700673,7.915964881,7.915964881,7.915964881,7.804165554,7.291261894,7.089781379,6.300991985,1.923538406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0058,5.808252259,7.994259541,5.74834041,5.322124465,5.571132133,5.779964424,5.74936586,5.610179947,5.470910313,5.297801925,4.851965852,3.242198558,2.415436673,2.101095879,1.070472368,0.001368978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.990306627,7.990306627,7.960056532,7.700649323,7.787810989,7.793105928,7.793105928,7.738862966,7.452013151,7.025667228,6.360031446,6.278733949,5.88600034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0070,5.574644717,8.022428135,5.31026213,4.804683403,5.449789533,5.487915507,5.088516024,5.042890116,4.986526246,4.956873923,4.635401014,3.760304479,2.978297123,1.379614134,0.615199923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.732941408,6.954315207,7.828952676,8.009057373,8.018883962,8.018883962,7.93237039,7.709247694,7.262403184,7.099647879,6.660330322,6.087076474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0081,5.756417806,7.985832809,5.22961573,5.469869988,5.7499856,5.7499856,5.732592437,5.485799652,5.198473011,4.852532311,4.829849321,4.711580347,2.950316139,1.416919645,0.532049892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.602631123,7.672352964,7.672352964,7.923698631,7.976528067,7.976528067,7.961155695,7.711841544,7.272723011,7.055671478,6.801470429,1.892749323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0102,5.640025529,7.965580069,5.24822183,5.265765371,5.543581411,5.526617393,5.129718096,5.152144122,5.131680374,4.970698781,4.542724262,3.556842641,3.108748976,1.617820323,0.471278981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.490160212,7.631022212,7.631022212,7.918648875,7.960056532,7.960056532,7.940403012,7.800640999,7.26704892,7.091191719,6.723280449,1.910497317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0113,5.654065016,8.032517205,5.23876035,5.260118897,5.644970004,5.634465178,5.43943611,5.024624677,4.941210857,4.844253521,4.708535401,3.248379363,2.18750549,1.304148378,0.542590876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.992027277,8.021221852,8.021221852,7.988116173,7.957700673,7.957700673,7.950628906,7.709247694,7.234638899,7.09365914,6.578753681,1.913765921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0227,5.766705476,8.007856147,5.23043366,5.50411235,5.758164111,5.758164111,5.733971922,5.538608704,5.242051659,5.113381904,4.78602021,4.721591016,3.000631816,1.381461746,0.55368399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.569841478,7.681471213,7.715244649,7.962411695,8.005623024,8.005623024,7.960684644,7.627089878,7.276331493,7.070537462,6.775876327,1.897366596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0267,5.696722673,8.061401822,5.41808188,4.872655155,5.575190742,5.663665369,5.62929,5.389023432,5.223933801,4.874783507,4.792113677,4.618857886,3.657020199,1.375972998,0.679859044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.783988502,7.470107094,7.941190087,8.05294977,8.05294977,8.05294977,7.881148393,7.623155515,7.291261894,7.093835352,6.408002809,6.157312726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0275,5.803555147,8.070899603,5.23573045,5.112515448,5.587477177,5.76599322,5.781796429,5.6,5.068894886,5.035026256,5.011523174,4.528076601,4.019930061,1.515744178,0.543297445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.340980861,7.582380893,7.668930825,8.016389462,8.061792605,8.061792605,8.044874144,7.795030468,7.320006831,7.120568798,6.684496989,1.903943276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0291,5.667074173,8.008367789,5.23371947,5.288121796,5.525273391,5.636726283,5.475588619,5.043291469,5.043291469,5.043291469,4.943428515,4.210320792,3.206497703,1.338922517,0.278268042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.741661516,7.450167783,7.897151385,8.00624756,8.00624756,7.988898547,7.823042886,7.452013151,7.180529228,7.061161378,6.710067064,1.929378138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0299,5.834887954,7.957051211,5.21913252,5.098746987,5.642019458,5.714915373,5.557433445,5.35,5.216339169,5.021437711,4.916907739,4.524033015,2.834714733,1.955722422,0.127622491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.04006392,7.759188102,7.938828629,7.941190087,7.941190087,7.850636917,7.659144861,7.640844194,7.411140263,7.014627574,6.314467515,1.913765921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0300,5.657582682,7.978079658,5.29882595,5.323771653,5.580634855,5.655126674,5.484949096,5.131763224,5.043246952,4.986098008,4.826788291,4.038418905,3.143698362,1.176996423,0.461086986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.711929678,7.291261894,7.833421985,7.964923101,7.964923101,7.964923101,7.877182237,7.517978452,7.291261894,7.061161378,6.622122016,6.16116872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0312,5.693945392,7.999850052,5.23740465,5.488538279,5.661910915,5.686157735,5.543114315,5.095782972,5.030033213,4.934911908,4.791234107,4.301051027,2.183592802,1.280252669,0.30110942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.839005039,7.988898547,7.988898547,7.994060295,7.994060295,7.994060295,7.839005039,7.424957912,7.191835649,7.070007072,6.548473104,1.903943276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0385,5.674251474,8.060010903,5.24548365,4.99146839,5.55595957,5.661122213,5.619005426,5.331195099,5.137582823,5.123597055,5.091786479,3.881580114,2.383509053,1.790918927,0.641875467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.050155278,8.059311385,8.059311385,7.929848674,7.923698631,7.923698631,7.881148393,7.563398707,7.179310552,7.070007072,6.56829506,6.17170965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0422,5.556480395,7.968682378,5.20883784,5.236936781,5.322065811,5.229186946,5.246485005,5.296653414,5.296653414,4.914392129,4.56895905,3.728239557,2.453389769,1.835508527,0.227921176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.276331493,7.80848897,7.962411695,7.962411695,7.962411695,7.829431652,7.69756455,7.653757247,7.318640584,7.001785487,6.683000823,1.903943276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0519,5.647447118,7.974887144,5.76828119,5.164359651,5.618295782,5.465617124,5.253760906,5.220723582,5.246337117,5.192269399,4.75223159,3.749384379,3.262324476,2.175161516,0.90654682,0.021855454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.705594679,7.709247694,7.950628906,7.966335418,7.966335418,7.91470151,7.653757247,7.626598193,7.366478127,7.013201837,6.627405224,6.180008091,5.810550748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0530,5.778438607,8.120314961,5.49806835,5.324064579,5.635430579,5.686317798,5.683424697,5.308225003,5.133324186,5.113520373,5.0,4.150170943,3.547869364,1.745406906,0.770947031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.647875522,7.961940718,8.045495634,8.114493207,8.114493207,8.103857106,7.881148393,7.390027064,7.343194128,7.0613384,6.31585307,6.119231978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0541,5.834863728,8.049770572,5.2450657,5.787745771,5.796604441,5.827601962,5.75,5.533700569,5.114795624,5.091243103,4.95,4.095853566,2.237700996,1.31581849,0.597623203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.901423922,7.988898547,7.988898547,8.04394182,8.04394182,8.04394182,7.907275131,7.3430239,7.110731327,7.072481884,6.717886572,1.913765921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0562,5.842717359,8.096638029,5.23401854,5.591711878,5.815239857,5.835571488,5.783236411,5.553428844,5.052457307,5.048115399,4.909310297,3.960629315,2.25,1.345798402,0.557261398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.923698631,7.993903927,7.993903927,8.025739841,8.089499366,8.089499366,8.075270893,7.850159234,7.325469268,7.151398465,6.003748829,1.913765921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0579,5.62688205,8.081677431,5.34559274,4.967001561,5.518222854,5.604175059,5.48306502,5.26219022,4.939124073,4.917547308,4.453230149,4.035962401,2.379832195,1.551811635,0.935647286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.070006196,8.070006196,8.070006196,7.960056532,7.725444971,7.75403121,7.75403121,7.71038261,7.377838437,7.021573898,6.731456009,6.16116872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0726,5.787219488,8.071670303,5.53548313,5.091582971,5.61336117,5.739654952,5.756887865,5.606551312,5.091786479,5.038224043,5.038224043,4.837593409,4.139548998,2.618247189,0.654756004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.7308989,7.247068373,7.917701687,8.056829401,8.056829401,8.056829401,7.941190087,7.446475676,7.340640299,7.03651192,6.594884381,6.150203249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0740,5.715913347,8.109905752,5.23798357,5.091738388,5.649038444,5.700409641,5.533049294,5.215713229,5.1,4.877472995,4.690084683,4.370659219,2.283298766,1.399992406,0.510615058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.911542201,8.096449839,8.096449839,8.096449839,8.012802256,7.907275131,7.907275131,7.770778597,7.241892018,7.102112362,6.493843238,1.92418814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0744,5.624550506,8.083277099,5.34548324,4.98184236,5.532611729,5.601840857,5.482822889,5.250546659,4.941058238,4.916584502,4.443761991,4.043591023,2.378858277,1.561144491,0.936205893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.065048047,8.077747211,8.077747211,7.96821812,7.727386363,7.75403121,7.75403121,7.700973964,7.366987173,7.02317592,6.726812024,6.157312726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_0956,5.515930653,7.832104857,5.23594399,5.098399611,5.166785821,5.20827447,5.324947556,5.324947556,5.320486181,5.079962332,4.237575895,3.480821044,2.500394513,1.995712914,0.97603392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.819366982,7.819366982,7.813129975,7.585018128,7.582380893,7.629711659,7.629711659,7.626598193,7.470609078,6.985162847,6.753702688,6.05990924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
101_cs,CONF_1007,5.660761989,7.979892502,5.78173793,5.166692211,5.597617667,5.4649443,5.244572582,5.246284253,5.247309686,5.039609723,4.726204802,3.767359679,3.255584932,2.224666972,0.912157896,0.033896434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.741290678,7.727386363,7.950628906,7.969473006,7.969473006,7.907275131,7.658492019,7.632168761,7.370549505,7.012310604,6.628725368,6.174544518,5.812271501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0002,6.059446751,7.963017445,5.23019667,5.731736466,6.013989799,6.053921575,6.053921575,5.968094773,5.803680781,5.603124946,5.35614826,4.917246193,2.891268258,1.406254009,0.575450409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.570997292,7.658492019,7.672190039,7.919911616,7.948899295,7.948899295,7.919911616,7.637080594,7.270660218,7.051595564,6.650751837,1.913765921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0004,6.060341253,7.995823065,5.29734162,5.134358362,5.491279963,5.647836177,6.054347221,6.005625615,5.944716572,5.844438985,5.420161022,5.126002572,4.626821636,1.442612744,0.654650274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.433034374,7.599506563,7.895885004,7.990150186,7.990150186,7.985298993,7.926695402,7.686676785,7.280968342,7.051595564,6.462391198,6.113100686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0005,5.844580765,8.094772257,5.54417769,5.332754963,5.659838458,5.792700035,5.833767377,5.758227928,5.602220027,5.327729308,4.898348315,3.200729508,2.049315006,1.635369011,1.029751018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.084089312,8.084089312,8.084089312,7.988272654,7.610519036,7.70584194,7.70584194,7.7014609,7.458216945,7.022819946,6.642665128,6.159951299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0008,6.029553949,7.968537042,5.23934955,5.463082932,5.688559822,6.021404983,5.998391958,5.833445292,5.746513096,5.642331385,5.313059534,3.580662557,2.41169853,1.366953713,0.63794994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.956915231,7.956915231,7.956915231,7.835974732,7.940403012,7.940403012,7.935521407,7.777210297,7.274957045,7.077428912,6.611542936,6.017682278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0013,6.019495125,7.963057916,5.49150043,5.413587517,5.621638912,5.668791662,5.97847952,5.989221621,5.908319922,5.661581665,5.340626357,5.020357597,2.953156212,1.328179731,0.631529962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.492829906,7.686676785,7.850159234,7.956915231,7.956915231,7.948899295,7.792945528,7.50416551,7.267220927,7.021573898,6.415800807,6.209669879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0014,6.040814981,7.965041847,5.22960454,5.649217882,5.649217882,5.976143944,5.983878725,5.925668287,5.796161411,5.60611637,5.29185821,3.552344507,2.388617026,1.271527174,0.474296022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.903480246,7.903480246,7.903480246,7.956286822,7.956286822,7.945124291,7.712976079,7.546025444,7.21734023,6.980329505,6.664833081,1.903943276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0017,6.028192711,7.964503693,5.49137928,5.401023522,5.644874465,5.687405246,6.002932032,5.97083864,5.908319922,5.644161592,5.354118591,5.020357597,2.972237112,1.322195358,0.61706255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.487656509,7.686676785,7.842352963,7.948899295,7.948899295,7.948899295,7.792945528,7.502666193,7.276331493,7.021573898,6.420669747,6.209669879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0022,6.137693885,7.983913535,5.49766475,5.347355151,5.548637422,5.576861323,5.957909767,6.126992868,6.088487991,5.979122173,5.821415776,5.539249661,4.690184354,3.12537166,1.380986182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.672705598,7.702596965,7.953929846,7.957700673,7.957700673,7.952515325,7.805767099,7.488825008,7.274957045,6.958807369,6.462971453,6.201814251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0027,6.028835858,7.995806451,5.42369785,5.375959072,5.560521461,5.571068398,5.973023216,6.007684142,5.882684715,5.697740049,5.596364023,4.821853936,2.8,1.71905181,0.717540112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.901423922,7.913437938,7.980758109,7.990150186,7.990150186,7.907275131,7.620531478,7.554137939,7.261542536,6.855836929,6.659016444,6.220128616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0028,5.995209255,7.959238706,5.66730256,5.357900354,5.663877166,5.710186081,5.758500348,5.981553082,5.97072775,5.762920267,5.483585887,5.143946819,2.693753372,1.739595606,0.812619245,0.007507154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.785403008,7.785403008,7.907275131,7.956915231,7.956915231,7.919911616,7.665507159,7.623647421,7.328881224,7.001785487,6.467804883,6.198790205,5.700219294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0030,6.136088,7.981962713,5.49827129,5.342658687,5.547495587,5.580240269,5.952813016,6.113757889,6.085489649,5.97676157,5.827238456,5.527128398,4.689728607,3.125704156,1.375302968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.661080993,7.7014609,7.951414968,7.953929846,7.953929846,7.951414968,7.804005382,7.481310046,7.274957045,6.957010852,6.470123646,6.208461967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0033,5.974191005,7.959775265,5.67699723,5.369154651,5.682474564,5.718568572,5.731061302,5.959387472,5.959387472,5.77217432,5.486102664,5.149788817,2.716182458,1.739595606,0.827023227,0.023553822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.785403008,7.785403008,7.913437938,7.956915231,7.956915231,7.919911616,7.659144861,7.627745407,7.333484847,6.999464265,6.464131806,6.198790205,5.711829829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0035,5.995603437,7.991745478,5.31154941,5.142013939,5.398741624,5.79774942,5.978001056,5.990520689,5.834730361,5.637738075,5.240073899,4.935481997,2.513187601,1.830116913,1.2577071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.96821812,7.981227976,7.981227976,7.933000693,7.884319882,7.877182237,7.777049569,7.580402364,7.229280739,6.935416354,6.612110102,6.266179059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0036,5.948344734,7.838588344,5.24496023,5.402452237,5.635565939,5.84898196,5.895139333,5.801992219,5.691916319,5.578709882,4.969483176,3.557402885,2.549321504,2.006417739,0.977312803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.827675262,7.827675262,7.795671876,7.609533494,7.516814485,7.629711659,7.629711659,7.629711659,7.474122022,7.014627574,6.709135563,6.307138812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
102_cs,CONF_0039,5.957829108,8.017615341,5.38821396,5.697183489,5.783821692,5.783821692,5.923851242,5.914101615,5.650011957,5.352179406,5.101497602,4.687663094,2.256261224,1.378858223,0.750957942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.988272654,8.005623024,8.005623024,7.958800161,7.864477096,7.864477096,7.805446816,7.630530781,7.091191719,7.008031107,6.604922407,6.309714732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
