Ligand,Conformer,def2-SVP,def2-TZVP-GAS,def2-TZVP-COSMO,G(toluene),G(MeOH),G(dmf),G(water),G(MeCN),c.p.,Edisp,E6,E8
62_cs,CONF_0036,-2706.226805,-2708.446964,-2708.507691,-51.8833878,-48.12497859,-51.40273291,-33.40871262,-46.36283378,474.517,-94.8346,-43.6738,-51.1608
62_cs,CONF_0037,-2706.225774,-2708.445406,-2708.5043,-51.54363193,-47.38429302,-50.40481782,-32.44360772,-45.44869975,474.109,-96.7208,-44.1602,-52.5606
62_cs,CONF_0040,-2706.226118,-2708.44635,-2708.506174,-51.43465881,-47.53469631,-50.73507703,-32.83779388,-45.82660548,473.483,-94.8707,-43.5948,-51.2759
62_cs,CONF_0041,-2706.226773,-2708.446908,-2708.507634,-51.83810805,-48.07888828,-51.35232263,-33.36729685,-46.30854458,474.427,-94.8676,-43.6962,-51.1714
62_cs,CONF_0042,-2706.226123,-2708.446337,-2708.506184,-51.49072482,-47.56211315,-50.7536171,-32.84052597,-45.85340856,473.488,-94.9116,-43.5989,-51.3127
62_cs,CONF_0043,-2706.227414,-2708.4473,-2708.507441,-51.91084597,-47.90013423,-51.11320584,-32.95272352,-46.14646157,474.278,-95.2096,-43.6416,-51.568
62_cs,CONF_0044,-2706.223223,-2708.443676,-2708.503179,-51.6486229,-47.62823849,-50.85187396,-32.61984421,-45.90825649,473.466,-94.4244,-43.0821,-51.3423
62_cs,CONF_0045,-2706.223497,-2708.443741,-2708.50157,-51.0550801,-46.71015728,-49.61167139,-31.8212481,-44.85360216,474.077,-96.0656,-44.0962,-51.9694
62_cs,CONF_0047,-2706.226076,-2708.446287,-2708.506156,-51.49750238,-47.5793371,-50.77220781,-32.87056885,-45.86603774,473.239,-94.917,-43.6165,-51.3005
62_cs,CONF_0049,-2706.222814,-2708.443286,-2708.503322,-51.76228562,-47.834966,-51.02551321,-32.9872286,-46.02149675,472.669,-93.9481,-43.5357,-50.4124
62_cs,CONF_0050,-2706.226066,-2708.446277,-2708.506134,-51.46588244,-47.57068764,-50.77110875,-32.88648144,-45.86646371,473.402,-94.9047,-43.6198,-51.2849
62_cs,CONF_0055,-2706.226122,-2708.446326,-2708.506173,-51.45962255,-47.56235832,-50.76474456,-32.86451538,-45.85607586,473.569,-94.8993,-43.6118,-51.2875
63_cs,CONF_0001,-2856.559924,-2858.959242,-2859.015686,-50.05764122,-45.76675785,-48.97180037,-29.78057135,-43.68643974,474.745,-97.1369,-43.8477,-53.2892
64_cs,CONF_0001,-2856.559809,-2858.959129,-2859.015573,-50.05002451,-45.76036684,-48.96841478,-29.77154821,-43.68264544,474.687,-97.1235,-43.844,-53.2795
67_cs,CONF_0001,-2856.154426,-2858.528897,-2858.58696,-52.03440244,-47.72657491,-50.82409797,-32.20407646,-45.6520556,458.666,-100.4733,-45.7376,-54.7357
67_cs,CONF_0003,-2856.156564,-2858.530862,-2858.58896,-52.0762782,-47.77987881,-50.95959743,-32.16280701,-45.79988464,458.237,-100.2424,-45.6062,-54.6363
67_cs,CONF_0006,-2856.150303,-2858.525337,-2858.584357,-52.3624332,-48.28023124,-51.59687301,-32.70159389,-46.35532866,458.381,-100.2643,-45.5213,-54.7429
67_cs,CONF_0007,-2856.150903,-2858.52576,-2858.585018,-52.36021936,-48.46718639,-51.79672734,-33.02047067,-46.48350517,457.323,-98.7867,-44.9724,-53.8143
67_cs,CONF_0009,-2856.156526,-2858.530819,-2858.588915,-52.06928565,-47.76851476,-50.94668025,-32.14452531,-45.78393569,458.182,-100.2303,-45.6001,-54.6302
67_cs,CONF_0010,-2856.150883,-2858.525751,-2858.58508,-52.50582367,-48.484499,-51.81336625,-32.93067064,-46.50627424,457.339,-98.7814,-44.9619,-53.8196
67_cs,CONF_0013,-2856.149467,-2858.523697,-2858.583193,-52.37083004,-48.155207,-51.27880259,-32.94097717,-46.15244638,458.086,-100.4504,-45.6551,-54.7952
67_cs,CONF_0015,-2856.150956,-2858.525834,-2858.585139,-52.41295733,-48.39992437,-51.70873199,-32.91537775,-46.41924203,457.589,-98.7581,-44.9523,-53.8058
67_cs,CONF_0022,-2856.156575,-2858.530886,-2858.588975,-52.09795473,-47.80017817,-50.98600835,-32.17452518,-45.8261496,458.142,-100.2226,-45.5982,-54.6244
67_cs,CONF_0031,-2856.156593,-2858.5309,-2858.588998,-52.07805413,-47.78173559,-50.96199129,-32.1624688,-45.80061153,458.171,-100.231,-45.5982,-54.6328
67_cs,CONF_0034,-2856.156506,-2858.530793,-2858.588924,-52.16620892,-47.84293109,-51.01715651,-32.17825564,-45.84512623,458.081,-100.2411,-45.6058,-54.6353
67_cs,CONF_0035,-2856.150941,-2858.52578,-2858.585097,-52.50859017,-48.48451145,-51.81107319,-32.94292601,-46.51056052,457.548,-98.7906,-44.9627,-53.828
67_cs,CONF_0037,-2856.149463,-2858.523703,-2858.583255,-52.53621717,-48.29911888,-51.46368752,-32.94447608,-46.30725579,458.03,-100.3785,-45.6482,-54.7303
67_cs,CONF_0040,-2856.156583,-2858.530899,-2858.588998,-52.06841368,-47.76910757,-50.95029652,-32.14718093,-45.78886441,458.259,-100.2127,-45.589,-54.6237
67_cs,CONF_0044,-2856.154431,-2858.5289,-2858.586958,-52.03675236,-47.7262968,-50.82033407,-32.20523246,-45.64875406,458.672,-100.4792,-45.74,-54.7392
67_cs,CONF_0045,-2856.156602,-2858.530911,-2858.589005,-52.03877042,-47.74351977,-50.93006573,-32.13125296,-45.77610817,458.062,-100.2355,-45.5996,-54.636
67_cs,CONF_0055,-2856.156582,-2858.53088,-2858.589022,-52.16827742,-47.84961842,-51.02717599,-32.18183394,-45.85066403,458.177,-100.2293,-45.5992,-54.6301
67_cs,CONF_0058,-2856.156613,-2858.53093,-2858.58901,-52.06770334,-47.76942874,-50.95123502,-32.15130741,-45.79325229,458.059,-100.2105,-45.5945,-54.616
67_cs,CONF_0061,-2856.156542,-2858.530848,-2858.588947,-52.07258153,-47.78095177,-50.96418232,-32.16349442,-45.79998182,458.194,-100.2197,-45.5961,-54.6236
67_cs,CONF_0065,-2856.156692,-2858.531008,-2858.589154,-52.1453969,-47.8293714,-51.01028856,-32.16101317,-45.83545657,458.401,-100.2334,-45.6028,-54.6306
67_cs,CONF_0072,-2856.156668,-2858.530962,-2858.589109,-52.13821973,-47.81986338,-50.99941763,-32.15522123,-45.82673679,458.324,-100.237,-45.604,-54.633
67_cs,CONF_0076,-2856.156721,-2858.531007,-2858.589156,-52.15013797,-47.83519406,-51.017986,-32.16461308,-45.84186349,458.542,-100.2574,-45.611,-54.6464
67_cs,CONF_0089,-2856.156574,-2858.530885,-2858.589,-52.09179125,-47.79103784,-50.97414901,-32.15518377,-45.80867413,458.159,-100.2256,-45.594,-54.6316
68_cs,CONF_0001,-2856.154428,-2858.52892,-2858.586985,-52.04192424,-47.73332643,-50.82930447,-32.20954593,-45.65448711,458.695,-100.4561,-45.7314,-54.7247
68_cs,CONF_0003,-2856.1565,-2858.530802,-2858.588947,-52.15734448,-47.84626632,-51.02917227,-32.18126788,-45.85273684,458.047,-100.2155,-45.5975,-54.618
68_cs,CONF_0006,-2856.150384,-2858.525399,-2858.584411,-52.35682847,-48.27996649,-51.59874343,-32.70334042,-46.3534049,458.621,-100.2918,-45.5339,-54.7579
68_cs,CONF_0007,-2856.150919,-2858.52576,-2858.585108,-52.535067,-48.50673187,-51.83286587,-32.94525761,-46.52649784,457.403,-98.8162,-44.9815,-53.8347
68_cs,CONF_0008,-2856.151176,-2858.526538,-2858.585527,-52.23511179,-48.24685335,-51.58110255,-32.76512736,-46.3252488,457.637,-97.8931,-44.6493,-53.2438
68_cs,CONF_0009,-2856.156566,-2858.53086,-2858.589011,-52.14784342,-47.83531843,-51.01990406,-32.16807205,-45.84382001,458.11,-100.2328,-45.602,-54.6308
68_cs,CONF_0010,-2856.150921,-2858.525746,-2858.585068,-52.4474242,-48.43708782,-51.74974457,-32.94286995,-46.45314851,457.357,-98.791,-44.9657,-53.8253
68_cs,CONF_0013,-2856.150975,-2858.52583,-2858.585092,-52.46902138,-48.49611165,-51.82434873,-32.95404342,-46.5098228,457.692,-98.7929,-44.9766,-53.8163
68_cs,CONF_0015,-2856.14952,-2858.523769,-2858.583298,-52.37030362,-48.16919422,-51.3043887,-32.95667284,-46.17721802,458.104,-100.4759,-45.6725,-54.8034
68_cs,CONF_0022,-2856.150871,-2858.525712,-2858.584974,-52.51816742,-48.53990012,-51.86383659,-32.99699138,-46.55142078,457.289,-98.7773,-44.9682,-53.8091
68_cs,CONF_0024,-2856.149541,-2858.523771,-2858.583309,-52.38043554,-48.16490081,-51.29297635,-32.95106698,-46.16976351,458.131,-100.4746,-45.6663,-54.8083
68_cs,CONF_0025,-2856.156491,-2858.530787,-2858.588968,-52.18442529,-47.8700764,-51.05236646,-32.20172629,-45.87334071,458.143,-100.2114,-45.587,-54.6244
68_cs,CONF_0033,-2856.156492,-2858.530786,-2858.588938,-52.16840177,-47.85490984,-51.0349405,-32.19068179,-45.85694846,458.152,-100.2388,-45.6021,-54.6367
68_cs,CONF_0035,-2856.156654,-2858.530936,-2858.58909,-52.14041521,-47.82257351,-51.00466434,-32.15023249,-45.82931948,458.367,-100.2444,-45.6053,-54.639
68_cs,CONF_0036,-2856.150991,-2858.52581,-2858.585131,-52.44712993,-48.43538231,-51.7431717,-32.94975833,-46.44840222,457.631,-98.814,-44.9774,-53.8366
68_cs,CONF_0038,-2856.156603,-2858.530911,-2858.589033,-52.17357791,-47.82039279,-50.98773138,-32.1680598,-45.84624932,458.259,-100.2487,-45.6123,-54.6364
68_cs,CONF_0043,-2856.15445,-2858.528918,-2858.58697,-52.05034758,-47.72986439,-50.82243155,-32.19396303,-45.65113986,458.752,-100.497,-45.7478,-54.7492
68_cs,CONF_0044,-2856.156576,-2858.530875,-2858.589031,-52.1857525,-47.8655242,-51.04437602,-32.19332974,-45.86802554,458.218,-100.2259,-45.5972,-54.6287
68_cs,CONF_0057,-2856.156603,-2858.53092,-2858.589021,-52.04282767,-47.75159141,-50.93423252,-32.14415786,-45.7780525,458.362,-100.2301,-45.5986,-54.6315
68_cs,CONF_0059,-2856.156572,-2858.530865,-2858.589019,-52.17422366,-47.85770011,-51.03552058,-32.19793519,-45.86039282,458.208,-100.2222,-45.5932,-54.629
68_cs,CONF_0066,-2856.1566,-2858.530942,-2858.589026,-52.05563835,-47.76373774,-50.94964098,-32.15107971,-45.79254245,458.388,-100.2139,-45.5963,-54.6176
68_cs,CONF_0073,-2856.156604,-2858.530937,-2858.589048,-52.14341963,-47.78486999,-50.94511309,-32.13758857,-45.80673676,458.269,-100.2042,-45.5975,-54.6067
68_cs,CONF_0074,-2856.156602,-2858.530898,-2858.588986,-52.07087999,-47.77797864,-50.95890396,-32.16092721,-45.79544265,458.1,-100.2325,-45.5994,-54.6331
68_cs,CONF_0076,-2856.156626,-2858.530927,-2858.589018,-52.04052232,-47.75127531,-50.93547559,-32.14328549,-45.77705087,458.271,-100.233,-45.5994,-54.6336
68_cs,CONF_0079,-2856.156514,-2858.530811,-2858.588957,-52.14276126,-47.82675893,-51.01003814,-32.1561928,-45.83621283,458.106,-100.2246,-45.6016,-54.623
68_cs,CONF_0090,-2856.156614,-2858.530933,-2858.589022,-52.04953424,-47.77183348,-50.96168822,-32.15946669,-45.79485782,458.214,-100.218,-45.5953,-54.6227
68_cs,CONF_0092,-2856.151022,-2858.526372,-2858.585501,-52.43107806,-48.27506922,-51.53778685,-32.75357205,-46.33271861,457.338,-97.8327,-44.6121,-53.2206
68_cs,CONF_0095,-2856.156542,-2858.530841,-2858.588987,-52.13764851,-47.82586831,-51.0066157,-32.15728093,-45.82840252,458.178,-100.2317,-45.6067,-54.625
69_cs,CONF_0001,-1627.648073,-1628.772336,-1628.835362,-42.46000622,-39.33053309,-41.5069292,-29.112367,-37.20184135,238.775,-35.4813,-15.2103,-20.271
69_cs,CONF_0002,-1627.648077,-1628.772342,-1628.835379,-42.48140565,-39.35433573,-41.5325234,-29.13192927,-37.22460494,238.754,-35.4797,-15.2111,-20.2686
69_cs,CONF_0003,-1627.648078,-1628.772339,-1628.835373,-42.48046206,-39.34961329,-41.52663171,-29.12741282,-37.22158271,238.858,-35.4827,-15.2113,-20.2714
6_cs,CONF_0002,-3349.349431,-3352.254957,-3352.323285,-58.04737964,-55.32868212,-58.46183601,-40.92988295,-53.20582859,544.5,-124.6301,-57.1843,-67.4458
6_cs,CONF_0005,-3349.349117,-3352.255203,-3352.323124,-57.52365467,-55.68328027,-59.08397379,-40.51431131,-52.98022405,543.629,-124.2072,-56.875,-67.3321
6_cs,CONF_0008,-3349.362282,-3352.267783,-3352.328953,-54.82315379,-51.21004971,-54.35360239,-35.95247085,-48.9549644,544.42,-124.7372,-56.8318,-67.9054
6_cs,CONF_0011,-3349.351156,-3352.25713,-3352.3254,-57.72659155,-56.13828803,-59.12263477,-41.17273015,-53.21443133,544.069,-125.5031,-57.7107,-67.7924
6_cs,CONF_0018,-3349.360664,-3352.263887,-3352.325776,-55.79646957,-52.51874842,-55.91510757,-36.38374902,-49.94139539,545.126,-123.4937,-56.4242,-67.0695
6_cs,CONF_0034,-3349.353477,-3352.259432,-3352.32449,-56.16560589,-53.05541663,-55.79018296,-38.77820561,-50.70481377,544.22,-125.8962,-57.7337,-68.1626
6_cs,CONF_0035,-3349.358204,-3352.261245,-3352.322525,-55.72401161,-52.07968355,-55.25253281,-36.01320183,-49.52100584,545.059,-124.0267,-56.3266,-67.7001
70_cs,CONF_0001,-1627.648068,-1628.772335,-1628.835383,-42.48661361,-39.36407692,-41.54490248,-29.13956515,-37.2333622,238.88,-35.4679,-15.2067,-20.2612
70_cs,CONF_0002,-1627.64803,-1628.772296,-1628.835333,-42.48510979,-39.35844269,-41.53921904,-29.13117425,-37.22915441,238.796,-35.477,-15.2101,-20.2669
70_cs,CONF_0003,-1627.648027,-1628.772294,-1628.835332,-42.48928647,-39.36414747,-41.54669098,-29.13627525,-37.23678081,238.706,-35.4685,-15.2072,-20.2614
73_cs,CONF_0001,-2391.46628,-2393.362982,-2393.422246,-50.03299744,-45.90686365,-48.887589,-31.50657543,-43.77966616,333.771,-62.6807,-27.271,-35.4097
74_cs,CONF_0001,-2391.706145,-2393.612924,-2393.672785,-49.53029616,-45.5869367,-49.0359724,-30.59297602,-44.2062643,332.607,-61.6648,-27.7117,-33.9531
75_cs,CONF_0001,-1784.832973,-1786.116926,-1786.177033,-41.91877426,-38.51494403,-40.55317506,-27.47493123,-35.94340464,305.885,-48.498,-20.9249,-27.5732
75_cs,CONF_0002,-1784.833811,-1786.117792,-1786.178332,-42.17827975,-38.82890262,-40.92467989,-27.75670614,-36.31485904,306.203,-49.1887,-21.2666,-27.9221
75_cs,CONF_0003,-1784.831335,-1786.115412,-1786.175409,-41.94747587,-38.48764714,-40.51721636,-27.35382357,-35.84889788,305.75,-47.7374,-20.4562,-27.2812
75_cs,CONF_0004,-1784.830221,-1786.114501,-1786.174589,-42.08284089,-38.56453084,-40.56528769,-27.41424032,-35.92974033,306.867,-48.4477,-20.7839,-27.6638
75_cs,CONF_0005,-1784.828829,-1786.113191,-1786.173113,-41.76476924,-38.36474029,-40.40588713,-27.35342069,-35.76564192,306.291,-48.0235,-20.4195,-27.604
75_cs,CONF_0006,-1784.83371,-1786.117563,-1786.17776,-42.143661,-38.69897331,-40.75472767,-27.52437203,-36.10298632,306.153,-49.2992,-21.2625,-28.0367
75_cs,CONF_0017,-1784.832971,-1786.116924,-1786.177039,-41.91825298,-38.51997454,-40.55961332,-27.48516198,-35.94783886,305.859,-48.4977,-20.9247,-27.573
75_cs,CONF_0020,-1784.831334,-1786.115405,-1786.175385,-41.95294573,-38.472564,-40.49551438,-27.3323267,-35.83926389,305.7,-47.752,-20.4623,-27.2896
75_cs,CONF_0022,-1784.833744,-1786.117589,-1786.177782,-42.15056891,-38.68789776,-40.73498041,-27.51162366,-36.09060895,306.339,-49.3433,-21.2768,-28.0665
75_cs,CONF_0023,-1784.835401,-1786.119089,-1786.179348,-41.92297782,-38.65755494,-40.75773026,-27.67187282,-36.15315248,306.416,-50.1164,-21.7305,-28.3859
75_cs,CONF_0025,-1784.832973,-1786.116936,-1786.177034,-41.91923736,-38.51348872,-40.5452543,-27.48319152,-35.93828892,305.889,-48.4706,-20.9163,-27.5543
75_cs,CONF_0026,-1784.835403,-1786.11909,-1786.179361,-41.89972937,-38.64676702,-40.74706225,-27.67918293,-36.14315559,306.253,-50.1252,-21.7347,-28.3905
75_cs,CONF_0028,-1784.832962,-1786.116905,-1786.177019,-41.95843357,-38.52422791,-40.54527976,-27.47620019,-35.94402911,305.956,-48.5061,-20.9295,-27.5766
75_cs,CONF_0029,-1784.830564,-1786.114747,-1786.174928,-41.88268622,-38.53018736,-40.59414686,-27.51292339,-35.93043201,306.328,-48.4641,-20.7284,-27.7357
75_cs,CONF_0031,-1784.830244,-1786.114516,-1786.174618,-42.09370123,-38.58363222,-40.5877386,-27.43269917,-35.94402544,305.895,-48.4489,-20.7871,-27.6618
75_cs,CONF_0032,-1784.831292,-1786.115359,-1786.175348,-41.97234348,-38.48841032,-40.50664912,-27.35569249,-35.84881618,305.436,-47.7296,-20.4533,-27.2763
75_cs,CONF_0035,-1784.833746,-1786.117592,-1786.177786,-42.15334555,-38.69064786,-40.73539761,-27.51849365,-36.0915711,306.335,-49.3407,-21.2763,-28.0644
75_cs,CONF_0036,-1784.828853,-1786.113202,-1786.173137,-41.77835745,-38.37305502,-40.41924132,-27.34180267,-35.77657804,306.396,-48.0406,-20.4254,-27.6152
75_cs,CONF_0037,-1784.833701,-1786.117553,-1786.177757,-42.1482128,-38.70226632,-40.75534875,-27.53597478,-36.10856758,306.065,-49.316,-21.268,-28.048
75_cs,CONF_0038,-1784.831296,-1786.115363,-1786.175348,-41.97177448,-38.48475399,-40.49792679,-27.357956,-35.84275432,305.399,-47.7304,-20.4532,-27.2772
75_cs,CONF_0040,-1784.831277,-1786.115344,-1786.17536,-41.99817381,-38.51647007,-40.54393041,-27.3557343,-35.87499185,305.237,-47.7291,-20.4515,-27.2776
75_cs,CONF_0054,-1784.832902,-1786.116907,-1786.177279,-42.27830985,-38.70885609,-40.66345443,-27.59940061,-36.07342714,306.384,-49.9368,-21.5207,-28.4161
75_cs,CONF_0066,-1784.831102,-1786.115251,-1786.175453,-41.9660171,-38.5961742,-40.64561922,-27.59269823,-36.02852577,306.616,-49.0739,-21.0374,-28.0365
75_cs,CONF_0068,-1784.829355,-1786.11361,-1786.173775,-41.9737092,-38.56946878,-40.61436286,-27.52975158,-35.95298938,306.728,-48.2929,-20.5914,-27.7014
75_cs,CONF_0070,-1784.83056,-1786.11475,-1786.174927,-41.87514079,-38.52208028,-40.58796428,-27.49427036,-35.92020601,306.258,-48.4539,-20.7242,-27.7297
75_cs,CONF_0075,-1784.830584,-1786.114765,-1786.174945,-41.88409813,-38.53007987,-40.59420854,-27.5080648,-35.9290841,306.366,-48.461,-20.7273,-27.7336
75_cs,CONF_0085,-1784.832915,-1786.116913,-1786.177288,-42.27992143,-38.71367774,-40.67035902,-27.60474292,-36.08016279,306.296,-49.9547,-21.5281,-28.4266
75_cs,CONF_0087,-1784.83105,-1786.115205,-1786.175413,-41.96848161,-38.6039794,-40.65547981,-27.60269121,-36.03484052,306.569,-49.063,-21.0342,-28.0287
75_cs,CONF_0091,-1784.832962,-1786.116963,-1786.177335,-42.28234356,-38.71918403,-40.6742461,-27.6168527,-36.0848285,306.493,-49.9553,-21.5275,-28.4278
75_cs,CONF_0092,-1784.832897,-1786.116872,-1786.177243,-42.29795185,-38.73122859,-40.68930982,-27.61562645,-36.10070196,306.376,-49.9898,-21.5427,-28.447
75_cs,CONF_0096,-1784.831077,-1786.115229,-1786.175443,-41.97356151,-38.60848351,-40.66138348,-27.60200272,-36.04014096,306.554,-49.0782,-21.0379,-28.0404
75_cs,CONF_0097,-1784.82931,-1786.113555,-1786.173707,-41.96500521,-38.55625127,-40.59963427,-27.51628316,-35.94035839,306.611,-48.268,-20.5859,-27.6821
75_cs,CONF_0100,-1784.830583,-1786.114772,-1786.174948,-41.86750884,-38.51573897,-40.58090804,-27.49393597,-35.91528598,306.338,-48.4548,-20.7242,-27.7306
75_cs,CONF_0101,-1784.829353,-1786.113599,-1786.173763,-41.97241422,-38.57259712,-40.61723477,-27.5408709,-35.95716749,306.663,-48.2941,-20.593,-27.7011
75_cs,CONF_0104,-1784.829335,-1786.113577,-1786.17373,-41.9658096,-38.56584132,-40.61145296,-27.5311572,-35.95076628,306.599,-48.2841,-20.5908,-27.6933
75_cs,CONF_0109,-1784.833011,-1786.116973,-1786.177073,-41.93158242,-38.5281073,-40.56626745,-27.4876945,-35.95650443,306.066,-48.4681,-20.9156,-27.5525
75_cs,CONF_0110,-1784.828834,-1786.113174,-1786.173125,-41.86121329,-38.37965144,-40.38474334,-27.32939762,-35.75087154,306.393,-48.0621,-20.4302,-27.632
76_cs,CONF_0001,-1784.833017,-1786.116979,-1786.177076,-41.91721721,-38.51313947,-40.55153946,-27.4713142,-35.9424073,306.127,-48.4694,-20.9162,-27.5532
76_cs,CONF_0002,-1784.833818,-1786.117787,-1786.178323,-42.11040174,-38.78484581,-40.87806108,-27.76788609,-36.27630839,306.289,-49.2103,-21.2693,-27.941
76_cs,CONF_0003,-1784.831345,-1786.115425,-1786.175403,-41.93229745,-38.45927594,-40.48699827,-27.32168663,-35.8298604,305.743,-47.713,-20.4485,-27.2644
76_cs,CONF_0004,-1784.830207,-1786.114482,-1786.174572,-42.10182243,-38.58606927,-40.58786021,-27.43555258,-35.95045727,305.575,-48.4462,-20.7839,-27.6623
76_cs,CONF_0005,-1784.828798,-1786.113155,-1786.173082,-41.79232677,-38.38868449,-40.43289608,-27.36286937,-35.79064564,306.125,-48.0084,-20.4176,-27.5908
76_cs,CONF_0006,-1784.83369,-1786.117537,-1786.177732,-42.13839627,-38.6929176,-40.74479326,-27.52164727,-36.09194015,306.202,-49.32,-21.2684,-28.0516
76_cs,CONF_0017,-1784.833035,-1786.116985,-1786.177088,-41.91529696,-38.51373265,-40.55329641,-27.47265897,-35.94255685,306.186,-48.503,-20.9284,-27.5746
76_cs,CONF_0020,-1784.83133,-1786.115408,-1786.17538,-41.94365778,-38.46187815,-40.48471082,-27.32295743,-35.83074659,305.672,-47.7191,-20.452,-27.2671
76_cs,CONF_0022,-1784.833733,-1786.11758,-1786.177777,-42.1688892,-38.70986348,-40.76044538,-27.53213948,-36.11588517,306.296,-49.3344,-21.2742,-28.0602
76_cs,CONF_0023,-1784.835355,-1786.119033,-1786.179295,-41.91514369,-38.65743806,-40.76077662,-27.67652508,-36.15500669,306.14,-50.1128,-21.7304,-28.3825
76_cs,CONF_0025,-1784.833036,-1786.116982,-1786.177082,-41.90818292,-38.50423125,-40.53935814,-27.46984785,-35.93164617,306.179,-48.514,-20.9322,-27.5818
76_cs,CONF_0026,-1784.835334,-1786.119018,-1786.179283,-41.88661151,-38.63146372,-40.73004647,-27.66456197,-36.12747421,306.201,-50.1127,-21.7295,-28.3832
76_cs,CONF_0028,-1784.832973,-1786.116918,-1786.177043,-41.95871982,-38.52924781,-40.5533784,-27.48077607,-35.94921578,305.885,-48.4984,-20.9281,-27.5703
76_cs,CONF_0029,-1784.830536,-1786.114736,-1786.174917,-41.86796426,-38.52037183,-40.59000806,-27.49626586,-35.92291639,306.306,-48.4556,-20.7222,-27.7334
76_cs,CONF_0031,-1784.830221,-1786.114494,-1786.174585,-42.0675283,-38.55121853,-40.55238219,-27.40090862,-35.91503831,305.725,-48.4529,-20.7871,-27.6657
76_cs,CONF_0032,-1784.831324,-1786.115388,-1786.175391,-42.00652223,-38.52027407,-40.54502146,-27.37095486,-35.88436424,305.566,-47.7391,-20.4534,-27.2858
76_cs,CONF_0035,-1784.833735,-1786.117578,-1786.177774,-42.1518367,-38.69477558,-40.74372801,-27.52141757,-36.0981814,306.245,-49.337,-21.2755,-28.0615
76_cs,CONF_0036,-1784.828817,-1786.113174,-1786.173095,-41.75332633,-38.35692527,-40.39790102,-27.35388516,-35.76358035,306.229,-48.0112,-20.4189,-27.5923
76_cs,CONF_0037,-1784.833656,-1786.117505,-1786.177704,-42.15160138,-38.70860228,-40.7623609,-27.53706428,-36.10833473,306.115,-49.3215,-21.2696,-28.0519
76_cs,CONF_0038,-1784.831332,-1786.115383,-1786.175393,-41.98023294,-38.50024838,-40.52399572,-27.36170435,-35.86356462,305.602,-47.7751,-20.4662,-27.3089
76_cs,CONF_0040,-1784.831325,-1786.115386,-1786.17539,-42.00483566,-38.51634614,-40.54035596,-27.36413516,-35.8796914,305.545,-47.7515,-20.4585,-27.293
