mol1,mol2,rmsd
27.0,33.0,0.5106121122009823
27.0,34.0,100.0
27.0,35.0,100.0
27.0,36.0,100.0
27.0,37.0,100.0
27.0,38.0,100.0
27.0,39.0,100.0
27.0,40.0,100.0
27.0,41.0,100.0
27.0,42.0,100.0
27.0,43.0,100.0
27.0,44.0,100.0
27.0,45.0,100.0
27.0,46.0,100.0
28.0,29.0,100.0
28.0,30.0,100.0
28.0,31.0,100.0
28.0,32.0,100.0
28.0,33.0,100.0
28.0,34.0,100.0
28.0,35.0,100.0
28.0,36.0,100.0
28.0,37.0,100.0
28.0,38.0,100.0
28.0,39.0,100.0
28.0,40.0,0.5523620974142575
28.0,41.0,1.4246219338073451
28.0,42.0,100.0
28.0,43.0,100.0
28.0,44.0,100.0
28.0,45.0,100.0
28.0,46.0,100.0
29.0,30.0,100.0
29.0,31.0,100.0
29.0,32.0,100.0
29.0,33.0,100.0
29.0,34.0,100.0
29.0,35.0,100.0
29.0,36.0,100.0
29.0,37.0,100.0
29.0,38.0,100.0
29.0,39.0,100.0
29.0,40.0,100.0
29.0,41.0,100.0
29.0,42.0,100.0
29.0,43.0,100.0
29.0,44.0,100.0
29.0,45.0,100.0
29.0,46.0,100.0
30.0,31.0,100.0
30.0,32.0,100.0
30.0,33.0,100.0
30.0,34.0,100.0
30.0,35.0,100.0
30.0,36.0,100.0
30.0,37.0,100.0
30.0,38.0,100.0
30.0,39.0,100.0
30.0,40.0,100.0
30.0,41.0,100.0
30.0,42.0,100.0
30.0,43.0,100.0
30.0,44.0,100.0
30.0,45.0,100.0
30.0,46.0,100.0
31.0,32.0,100.0
31.0,33.0,100.0
31.0,34.0,100.0
31.0,35.0,0.9056399779306756
31.0,36.0,100.0
31.0,37.0,100.0
31.0,38.0,100.0
31.0,39.0,100.0
31.0,40.0,100.0
31.0,41.0,100.0
31.0,42.0,100.0
31.0,43.0,100.0
31.0,44.0,100.0
31.0,45.0,0.10956126702978498
31.0,46.0,100.0
32.0,33.0,100.0
32.0,34.0,0.00236567111262225
32.0,35.0,100.0
32.0,36.0,2.4784198089171583
32.0,37.0,2.5968609886920255
32.0,38.0,0.33824263622564393
32.0,39.0,2.5332768661199982
32.0,40.0,100.0
32.0,41.0,100.0
32.0,42.0,0.7793692356655848
32.0,43.0,100.0
32.0,44.0,100.0
32.0,45.0,100.0
32.0,46.0,100.0
33.0,34.0,100.0
33.0,35.0,100.0
33.0,36.0,100.0
33.0,37.0,100.0
33.0,38.0,100.0
33.0,39.0,100.0
33.0,40.0,100.0
33.0,41.0,100.0
33.0,42.0,100.0
33.0,43.0,100.0
33.0,44.0,100.0
33.0,45.0,100.0
33.0,46.0,100.0
34.0,35.0,100.0
34.0,36.0,2.4792068156133302
34.0,37.0,2.5976024811786047
34.0,38.0,0.3378314292108711
34.0,39.0,2.5340773517040804
34.0,40.0,100.0
34.0,41.0,100.0
34.0,42.0,0.7790577093922985
34.0,43.0,100.0
34.0,44.0,100.0
34.0,45.0,100.0
34.0,46.0,100.0
35.0,36.0,100.0
35.0,37.0,100.0
35.0,38.0,100.0
35.0,39.0,100.0
35.0,40.0,100.0
35.0,41.0,100.0
35.0,42.0,100.0
35.0,43.0,100.0
35.0,44.0,100.0
35.0,45.0,0.94570215420377
35.0,46.0,100.0
36.0,37.0,0.4330430658385386
36.0,38.0,2.4508780910576387
36.0,39.0,0.4677333888425262
36.0,40.0,100.0
36.0,41.0,100.0
36.0,42.0,2.5297012330237942
36.0,43.0,100.0
36.0,44.0,100.0
36.0,45.0,100.0
36.0,46.0,100.0
37.0,38.0,2.5460866743079733
37.0,39.0,0.4757935738726046
37.0,40.0,100.0
37.0,41.0,100.0
37.0,42.0,2.623411751179566
37.0,43.0,100.0
37.0,44.0,100.0
37.0,45.0,100.0
37.0,46.0,100.0
38.0,39.0,2.4995238434540377
38.0,40.0,100.0
38.0,41.0,100.0
38.0,42.0,0.8716482160458936
38.0,43.0,100.0
38.0,44.0,100.0
38.0,45.0,100.0
38.0,46.0,100.0
39.0,40.0,100.0
39.0,41.0,100.0
39.0,42.0,2.585821105532145
39.0,43.0,100.0
39.0,44.0,100.0
39.0,45.0,100.0
39.0,46.0,100.0
40.0,41.0,1.4102479204764147
40.0,42.0,100.0
40.0,43.0,100.0
40.0,44.0,100.0
40.0,45.0,100.0
40.0,46.0,100.0
41.0,42.0,100.0
41.0,43.0,100.0
41.0,44.0,100.0
41.0,45.0,100.0
41.0,46.0,100.0
42.0,43.0,100.0
42.0,44.0,100.0
42.0,45.0,100.0
42.0,46.0,100.0
43.0,44.0,100.0
43.0,45.0,100.0
43.0,46.0,100.0
44.0,45.0,100.0
